 p z
 0.1 0.9695348573870701
 0.169 0.9475357314311312
 0.23800000000000002 0.924620240764456
 0.30700000000000005 0.9006593701465905
 0.37600000000000006 0.8754905683371246
 0.44500000000000006 0.8489041192907487
 0.514 0.8206214536256988
 0.583 0.790258687663383
 0.6519999999999999 0.7572608770321598
 0.7209999999999999 0.7207718934739883
 0.7899999999999998 0.679340931082162
 0.8589999999999998 0.6301138023594703
 0.9279999999999997 0.5656295394049189
 0.9969999999999997 0.42351004129837305
 1.0659999999999996 0.2994607516851007
 1.1349999999999996 0.3004740979242603
 1.2039999999999995 0.30678331800336484
 1.2729999999999995 0.31518719604421147
 1.3419999999999994 0.32467071247745327
 1.4109999999999994 0.33478606975574854
 1.4799999999999993 0.3452992874019609
 1.5489999999999993 0.35607455914942776
 1.6179999999999992 0.36702718162451564
 1.6869999999999992 0.37810149088621936
 1.7559999999999991 0.3892594335921623
 1.824999999999999 0.40047418605283525
 1.893999999999999 0.41172637708979754
 1.962999999999999 0.42300174468844165
 2.031999999999999 0.4342896250084281
 2.100999999999999 0.445581946163666
 2.169999999999999 0.4568725395581027
 2.238999999999999 0.46815665735439704
 2.307999999999999 0.4794306274148302
 2.376999999999999 0.49069160211082996
 2.445999999999999 0.5019373725706155
 2.514999999999999 0.5131662293913304
 2.5839999999999987 0.5243768568885949
 2.6529999999999987 0.5355682519114439
 2.7219999999999986 0.5467396608909855
 2.7909999999999986 0.5578905305865406
 2.8599999999999985 0.5690204692345229
 2.9289999999999985 0.5801292156768993
 2.9979999999999984 0.5912166146665552
 3.0669999999999984 0.6022825969943086
 3.1359999999999983 0.613327163408734
 3.2049999999999983 0.624350371540729
 3.2739999999999982 0.6353523252241311
 3.342999999999998 0.6463331657386111
 3.411999999999998 0.6572930646034049
 3.480999999999998 0.6682322176287274
 3.549999999999998 0.6791508399920565
 3.618999999999998 0.6900491621532764
 3.687999999999998 0.7009274264592961
 3.756999999999998 0.7117858843175047
 3.825999999999998 0.7226247938402117
 3.894999999999998 0.7334444178803106
 3.9639999999999977 0.744245022392891
 4.032999999999998 0.7550268750691629
 4.101999999999998 0.7657902441984451
 4.170999999999998 0.7765353977215999
 4.2399999999999975 0.7872626024454964
 4.3089999999999975 0.7979721233931598
 4.3779999999999974 0.8086642232684407
 4.446999999999997 0.8193391620174616
 4.515999999999997 0.8299971964719353
 4.584999999999997 0.8406385800618088
 4.653999999999997 0.8512635625866474
 4.722999999999997 0.8618723900367931
 4.791999999999997 0.8724653044567159
 4.860999999999997 0.8830425438441065
 4.929999999999997 0.8936043420792439
 4.998999999999997 0.9041509288799592
 5.067999999999997 0.9146825297782277
 5.136999999999997 0.9251993661149884
 5.205999999999997 0.9357016550502909
 5.274999999999997 0.9461896095862803
 5.343999999999997 0.9566634386009049
 5.412999999999997 0.967123346890519
 5.481999999999997 0.9775695352198209
 5.550999999999997 0.9880022003777934
 5.6199999999999966 0.9984215352384955
 5.6889999999999965 1.008827728825731
 5.7579999999999965 1.0192209663807437
 5.826999999999996 1.0296014294322273
 5.895999999999996 1.0399692958680316
 5.964999999999996 1.0503247400080344
 6.033999999999996 1.0606679326777446
 6.102999999999996 1.0709990412822394
 6.171999999999996 1.0813182298801198
 6.240999999999996 1.091625659257215
 6.309999999999996 1.1019214869997982
 6.378999999999996 1.1122058675671156
 6.447999999999996 1.1224789523630907
 6.516999999999996 1.1327408898070375
 6.585999999999996 1.1429918254033034
 6.654999999999996 1.1532319018097317
 6.723999999999996 1.163461258904888
 6.792999999999996 1.1736800338539846
 6.861999999999996 1.1838883611734687
 6.930999999999996 1.1940863727942383
 6.999999999999996 1.204274198123469
