 p z
 0.1 0.9939316543438476
 0.169 0.9897601288992496
 0.23800000000000002 0.9856033054719444
 0.30700000000000005 0.9814629823600268
 0.37600000000000006 0.9773410655024184
 0.44500000000000006 0.9732395732304875
 0.514 0.9691606409799316
 0.583 0.9651065259125005
 0.6519999999999999 0.9610796113888107
 0.7209999999999999 0.9570824112244908
 0.7899999999999998 0.9531175736522344
 0.8589999999999998 0.949187884902134
 0.9279999999999997 0.945296272302072
 0.9969999999999997 0.9414458067891301
 1.0659999999999996 0.9376397047122481
 1.1349999999999996 0.9338813287960119
 1.2039999999999995 0.9301741881259231
 1.2729999999999995 0.9265219370072849
 1.3419999999999994 0.9229283725435131
 1.4109999999999994 0.9193974307759151
 1.4799999999999993 0.9159331812265004
 1.5489999999999993 0.9125398196889921
 1.6179999999999992 0.909221659121678
 1.6869999999999992 0.9059831185099002
 1.7559999999999991 0.9028287095865348
 1.824999999999999 0.8997630213263501
 1.893999999999999 0.8967907021650914
 1.962999999999999 0.8939164399366022
 2.031999999999999 0.89114493957108
 2.100999999999999 0.8884808986539877
 2.169999999999999 0.8859289810071466
 2.238999999999999 0.8834937885193953
 2.307999999999999 0.88117983152185
 2.376999999999999 0.8789914980695608
 2.445999999999999 0.8769330225542245
 2.514999999999999 0.8750084541283437
 2.5839999999999987 0.8732216254664504
 2.6529999999999987 0.8715761224205942
 2.7219999999999986 0.8700752551424353
 2.7909999999999986 0.8687220312408641
 2.8599999999999985 0.8675191315208124
 2.9289999999999985 0.866468888805626
 2.9979999999999984 0.865573270282894
 3.0669999999999984 0.8648338637340873
 3.1359999999999983 0.8642518679148072
 3.2049999999999983 0.8638280872488948
 3.2739999999999982 0.8635629308906744
 3.342999999999998 0.8634564161001357
 3.411999999999998 0.863508175770662
 3.480999999999998 0.8637174698525386
 3.549999999999998 0.864083200331673
 3.618999999999998 0.8646039293546481
 3.687999999999998 0.8652779000403406
 3.756999999999998 0.8661030594856509
 3.825999999999998 0.8670770834582379
 3.894999999999998 0.8681974022714711
 3.9639999999999977 0.8694612273541953
 4.032999999999998 0.8708655780580347
 4.101999999999998 0.8724073082852307
 4.170999999999998 0.8740831325675075
 4.2399999999999975 0.8758896512782604
 4.3089999999999975 0.8778233747151174
 4.3779999999999974 0.8798807458419927
 4.446999999999997 0.8820581615361168
 4.515999999999997 0.8843519922263676
 4.584999999999997 0.8867585998613052
 4.653999999999997 0.8892743541793596
 4.722999999999997 0.8918956472880919
 4.791999999999997 0.8946189065875396
 4.860999999999997 0.8974406060955136
 4.929999999999997 0.9003572762496598
 4.998999999999997 0.9033655122744195
 5.067999999999997 0.9064619812097902
 5.136999999999997 0.9096434277042529
 5.205999999999997 0.9129066786764845
 5.274999999999997 0.9162486469505461
 5.343999999999997 0.9196663339670952
 5.412999999999997 0.9231568316696388
 5.481999999999997 0.9267173236600997
 5.550999999999997 0.9303450857124799
 5.6199999999999966 0.9340374857273444
 5.6889999999999965 0.9377919832035047
 5.7579999999999965 0.9416061282969106
 5.826999999999996 0.9454775605303651
 5.895999999999996 0.9494040072114978
 5.964999999999996 0.9533832816105456
 6.033999999999996 0.9574132809438092
 6.102999999999996 0.9614919842035201
 6.171999999999996 0.9656174498698826
 6.240999999999996 0.9697878135366619
 6.309999999999996 0.9740012854775719
 6.378999999999996 0.9782561481770197
 6.447999999999996 0.9825507538454357
 6.516999999999996 0.9868835219364162
 6.585999999999996 0.9912529366802386
 6.654999999999996 0.9956575446459334
 6.723999999999996 1.0000959523420256
 6.792999999999996 1.004566823864182
 6.861999999999996 1.009068878596424
 6.930999999999996 1.0136008889711337
 6.999999999999996 1.0181616782918774
