 p z
 0.1 0.9760474908576291
 0.169 0.9589728483498604
 0.23800000000000002 0.9414066737769838
 0.30700000000000005 0.923303748255001
 0.37600000000000006 0.9046116305900815
 0.44500000000000006 0.8852689807610595
 0.514 0.865203366490435
 0.583 0.8443283540303097
 0.6519999999999999 0.8225395946430392
 0.7209999999999999 0.7997094861871474
 0.7899999999999998 0.775679801333637
 0.8589999999999998 0.7502514352385463
 0.9279999999999997 0.7231702388378839
 0.9969999999999997 0.694108289869872
 1.0659999999999996 0.6626431535449573
 1.1349999999999996 0.6282531567842873
 1.2039999999999995 0.5904144245623726
 1.2729999999999995 0.5491554913665533
 1.3419999999999994 0.5070594286993471
 1.4109999999999994 0.47171643703066246
 1.4799999999999993 0.4495138359913969
 1.5489999999999993 0.4386424878762055
 1.6179999999999992 0.4348675736066688
 1.6869999999999992 0.4353338694472716
 1.7559999999999991 0.4384377592297993
 1.824999999999999 0.44326955157716863
 1.893999999999999 0.44928680678220434
 1.962999999999999 0.45614874483906187
 2.031999999999999 0.463631171832241
 2.100999999999999 0.4715807184667171
 2.169999999999999 0.4798889666280691
 2.238999999999999 0.4884771274207236
 2.307999999999999 0.49728658699456896
 2.376999999999999 0.506272859238482
 2.445999999999999 0.5154015941007375
 2.514999999999999 0.5246458692085336
 2.5839999999999987 0.533984307147503
 2.6529999999999987 0.5433997383530198
 2.7219999999999986 0.5528782332351382
 2.7909999999999986 0.5624083895497427
 2.8599999999999985 0.5719807996220629
 2.9289999999999985 0.5815876465016279
 2.9979999999999984 0.5912223939992036
 3.0669999999999984 0.600879546061927
 3.1359999999999983 0.610554458027498
 3.2049999999999983 0.6202431871580828
 3.2739999999999982 0.6299423732408013
 3.342999999999998 0.6396491424353088
 3.411999999999998 0.6493610292636901
 3.480999999999998 0.6590759128814319
 3.549999999999998 0.6687919646804438
 3.618999999999998 0.678507604951435
 3.687999999999998 0.6882214668393756
 3.756999999999998 0.6979323662085115
 3.825999999999998 0.7076392763252125
 3.894999999999998 0.7173413064911751
 3.9639999999999977 0.7270376839332284
 4.032999999999998 0.7367277383914852
 4.101999999999998 0.7464108889540193
 4.170999999999998 0.7560866327703843
 4.2399999999999975 0.7657545353432132
 4.3089999999999975 0.7754142221506634
 4.3779999999999974 0.7850653713955335
 4.446999999999997 0.7947077077116791
 4.515999999999997 0.8043409966866518
 4.584999999999997 0.8139650400825691
 4.653999999999997 0.8235796716561516
 4.722999999999997 0.833184753494475
 4.791999999999997 0.842780172795855
 4.860999999999997 0.8523658390360033
 4.929999999999997 0.8619416814685092
 4.998999999999997 0.8715076469161496
 5.067999999999997 0.8810636978158051
 5.136999999999997 0.8906098104850106
 5.205999999999997 0.9001459735826322
 5.274999999999997 0.9096721867399247
 5.343999999999997 0.9191884593414297
 5.412999999999997 0.9286948094378917
 5.481999999999997 0.9381912627757247
 5.550999999999997 0.9476778519295275
 5.6199999999999966 0.9571546155258807
 5.6889999999999965 0.9666215975481274
 5.7579999999999965 0.9760788467131158
 5.826999999999996 0.985526415911966
 5.895999999999996 0.9949643617079087
 5.964999999999996 1.0043927438850357
 6.033999999999996 1.0138116250425522
 6.102999999999996 1.0232210702297249
 6.171999999999996 1.0326211466172919
 6.240999999999996 1.0420119232015623
 6.309999999999996 1.0513934705378596
 6.378999999999996 1.0607658605003394
 6.447999999999996 1.0701291660655285
 6.516999999999996 1.0794834611172237
 6.585999999999996 1.0888288202706344
 6.654999999999996 1.0981653187138951
 6.723999999999996 1.107493032065244
 6.792999999999996 1.1168120362443599
 6.861999999999996 1.1261224073565057
 6.930999999999996 1.135424221588246
 6.999999999999996 1.144717555113651
