 p z
 0.1 0.9927530691457189
 0.169 0.9877571508852645
 0.23800000000000002 0.9827670020954182
 0.30700000000000005 0.9777846347229039
 0.37600000000000006 0.9728122191420003
 0.44500000000000006 0.967852094355222
 0.514 0.9629067785274016
 0.583 0.9579789797916384
 0.6519999999999999 0.953071607246706
 0.7209999999999999 0.9481877820435993
 0.7899999999999998 0.9433308484337056
 0.8589999999999998 0.9385043846225305
 0.9279999999999997 0.9337122132409199
 0.9969999999999997 0.928958411210439
 1.0659999999999996 0.9242473187413559
 1.1349999999999996 0.9195835471610577
 1.2039999999999995 0.9149719852286992
 1.2729999999999995 0.9104178035497092
 1.3419999999999994 0.9059264566632597
 1.4109999999999994 0.9015036823392554
 1.4799999999999993 0.897155497591633
 1.5489999999999993 0.8928881908952113
 1.6179999999999992 0.888708310087873
 1.6869999999999992 0.8846226454527477
 1.7559999999999991 0.8806382075107608
 1.824999999999999 0.876762199116668
 1.893999999999999 0.8730019815452985
 1.962999999999999 0.8693650343818291
 2.031999999999999 0.8658589091916293
 2.100999999999999 0.8624911771403624
 2.169999999999999 0.8592693709597194
 2.238999999999999 0.8562009219012894
 2.307999999999999 0.8532930925801959
 2.376999999999999 0.8505529068676232
 2.445999999999999 0.8479870782309639
 2.514999999999999 0.8456019381243036
 2.5839999999999987 0.8434033661823405
 2.6529999999999987 0.841396724051445
 2.7219999999999986 0.8395867946896638
 2.7909999999999986 0.8379777288756395
 2.8599999999999985 0.8365730004839054
 2.9289999999999985 0.8353753718173227
 2.9979999999999984 0.8343868699502721
 3.0669999999999984 0.8336087746484707
 3.1359999999999983 0.8330416180171275
 3.2049999999999983 0.8326851956149048
 3.2739999999999982 0.8325385883823776
 3.342999999999998 0.8326001943931416
 3.411999999999998 0.8328677691611217
 3.480999999999998 0.8333384730402229
 3.549999999999998 0.8340089241372503
 3.618999999999998 0.8348752551238553
 3.687999999999998 0.8359331723515069
 3.756999999999998 0.8371780159297139
 3.825999999999998 0.8386048190268203
 3.894999999999998 0.8402083659287932
 3.9639999999999977 0.8419832472196798
 4.032999999999998 0.8439239117484179
 4.101999999999998 0.8460247146958447
 4.170999999999998 0.8482799613984922
 4.2399999999999975 0.8506839467307299
 4.3089999999999975 0.8532309899894472
 4.3779999999999974 0.8559154653430655
 4.446999999999997 0.858731828000242
 4.515999999999997 0.8616746363241973
 4.584999999999997 0.8647385701684601
 4.653999999999997 0.8679184457416989
 4.722999999999997 0.8712092273260589
 4.791999999999997 0.8746060361777951
 4.860999999999997 0.878104156933787
 4.929999999999997 0.8816990418350429
 4.998999999999997 0.8853863130607111
 5.067999999999997 0.8891617634451073
 5.136999999999997 0.8930213558273443
 5.205999999999997 0.8969612212593973
 5.274999999999997 0.900977656274761
 5.343999999999997 0.905067119396878
 5.412999999999997 0.9092262270447091
 5.481999999999997 0.9134517489724631
 5.550999999999997 0.9177406033617747
 5.6199999999999966 0.9220898516676099
 5.6889999999999965 0.9264966933038694
 5.7579999999999965 0.9309584602410471
 5.826999999999996 0.9354726115762168
 5.895999999999996 0.940036728125099
 5.964999999999996 0.9446485070767401
 6.033999999999996 0.9493057567433715
 6.102999999999996 0.9540063914311958
 6.171999999999996 0.9587484264519925
 6.240999999999996 0.9635299732904816
 6.309999999999996 0.9683492349381988
 6.378999999999996 0.9732045014011457
 6.447999999999996 0.9780941453855396
 6.516999999999996 0.9830166181636196
 6.585999999999996 0.9879704456194771
 6.654999999999996 0.9929542244733011
 6.723999999999996 0.997966618681164
 6.792999999999996 1.003006356006472
 6.861999999999996 1.0080722247584428
 6.930999999999996 1.013163070692396
 6.999999999999996 1.0182777940662244
