 p z
 0.1 0.9844993358875144
 0.169 0.9736301021326643
 0.23800000000000002 0.962614130271379
 0.30700000000000005 0.951447224648185
 0.37600000000000006 0.9401252660971975
 0.44500000000000006 0.9286442933656922
 0.514 0.9170006112294393
 0.583 0.9051909333572802
 0.6519999999999999 0.8932125703988545
 0.7209999999999999 0.8810636768759711
 0.7899999999999998 0.8687435744061425
 0.8589999999999998 0.8562531737142086
 0.9279999999999997 0.843595523863852
 0.9969999999999997 0.8307765240534831
 1.0659999999999996 0.8178058406675248
 1.1349999999999996 0.8046980787860798
 1.2039999999999995 0.79147426037468
 1.2729999999999995 0.7781636558926883
 1.3419999999999994 0.7648059934269027
 1.4109999999999994 0.7514540161025339
 1.4799999999999993 0.7381762557934121
 1.5489999999999993 0.7250597189879184
 1.6179999999999992 0.7122119299052867
 1.6869999999999992 0.6997614746682419
 1.7559999999999991 0.6878559427409756
 1.824999999999999 0.6766561753035051
 1.893999999999999 0.666326269044999
 1.962999999999999 0.6570199826858276
 2.031999999999999 0.6488657766756456
 2.100999999999999 0.641953898321782
 2.169999999999999 0.6363288184207101
 2.238999999999999 0.6319887127505027
 2.307999999999999 0.628891369419796
 2.376999999999999 0.6269641419094035
 2.445999999999999 0.6261150837942359
 2.514999999999999 0.6262430226966668
 2.5839999999999987 0.6272453952918864
 2.6529999999999987 0.6290235967051698
 2.7219999999999986 0.6314861577863105
 2.7909999999999986 0.6345502790987829
 2.8599999999999985 0.6381422490878683
 2.9289999999999985 0.6421971758340056
 2.9979999999999984 0.6466583427703911
 3.0669999999999984 0.6514763943502789
 3.1359999999999983 0.6566084786801679
 3.2049999999999983 0.6620174195281094
 3.2739999999999982 0.667670954722453
 3.342999999999998 0.6735410562431895
 3.411999999999998 0.6796033347208571
 3.480999999999998 0.6858365242721949
 3.549999999999998 0.6922220403547389
 3.618999999999998 0.6987436021451627
 3.687999999999998 0.7053869109177461
 3.756999999999998 0.7121393764609172
 3.825999999999998 0.7189898843923791
 3.894999999999998 0.7259285981309609
 3.9639999999999977 0.7329467901562803
 4.032999999999998 0.7400366979872357
 4.101999999999998 0.7471914010179184
 4.170999999999998 0.7544047149618165
 4.2399999999999975 0.761671101177317
 4.3089999999999975 0.768985588588624
 4.3779999999999974 0.776343706286475
 4.446999999999997 0.783741425202642
 4.515999999999997 0.7911751075104669
 4.584999999999997 0.7986414626188735
 4.653999999999997 0.8061375088065372
 4.722999999999997 0.8136605396922734
 4.791999999999997 0.8212080948622861
 4.860999999999997 0.8287779340789545
 4.929999999999997 0.8363680145828649
 4.998999999999997 0.8439764710727027
 5.067999999999997 0.8516015980088266
 5.136999999999997 0.8592418339378401
 5.205999999999997 0.866895747578878
 5.274999999999997 0.8745620254489941
 5.343999999999997 0.8822394608360861
 5.412999999999997 0.8899269439541327
 5.481999999999997 0.8976234531379288
 5.550999999999997 0.9053280469535989
 5.6199999999999966 0.9130398571174903
 5.6889999999999965 0.9207580821299985
 5.7579999999999965 0.9284819815428804
 5.826999999999996 0.9362108707888975
 5.895999999999996 0.9439441165115163
 5.964999999999996 0.9516811323400596
 6.033999999999996 0.9594213750623238
 6.102999999999996 0.9671643411524409
 6.171999999999996 0.9749095636167369
 6.240999999999996 0.9826566091247093
 6.309999999999996 0.9904050753960014
 6.378999999999996 0.9981545888175982
 6.447999999999996 1.0059048022683275
 6.516999999999996 1.013655393130315
 6.585999999999996 1.02140606146926
 6.654999999999996 1.0291565283673534
 6.723999999999996 1.0369065343944035
 6.792999999999996 1.0446558382042315
 6.861999999999996 1.0524042152447879
 6.930999999999996 1.0601514565715797
 6.999999999999996 1.0678973677551067
