 p z
 0.1 0.9808562157783417
 0.169 0.9673368227876026
 0.23800000000000002 0.9535478752664457
 0.30700000000000005 0.9394739058906503
 0.37600000000000006 0.9250981528899299
 0.44500000000000006 0.9104024617947695
 0.514 0.8953672001596413
 0.583 0.8799712011274778
 0.6519999999999999 0.8641917620967231
 0.7209999999999999 0.8480047416287163
 0.7899999999999998 0.8313848252284237
 0.8589999999999998 0.8143060755801926
 0.9279999999999997 0.79674295642969
 0.9969999999999997 0.7786721395896781
 1.0659999999999996 0.7600755991839154
 1.1349999999999996 0.7409458044992174
 1.2039999999999995 0.7212942818689312
 1.2729999999999995 0.7011654198824544
 1.3419999999999994 0.6806579339111181
 1.4109999999999994 0.6599560808669247
 1.4799999999999993 0.6393693855996152
 1.5489999999999993 0.6193694886285332
 1.6179999999999992 0.6005939316899573
 1.6869999999999992 0.5837727888663888
 1.7559999999999991 0.5695632552651242
 1.824999999999999 0.558363235405781
 1.893999999999999 0.550226148166953
 1.962999999999999 0.5449210408283754
 2.031999999999999 0.5420662170052675
 2.100999999999999 0.5412469752197444
 2.169999999999999 0.542082862892772
 2.238999999999999 0.5442528647809914
 2.307999999999999 0.5474972873863502
 2.376999999999999 0.5516101115281118
 2.445999999999999 0.5564290156523874
 2.514999999999999 0.5618260673097137
 2.5839999999999987 0.5677000026827175
 2.6529999999999987 0.5739701499049695
 2.7219999999999986 0.5805717599511517
 2.7909999999999986 0.5874524539559054
 2.8599999999999985 0.5945695253296333
 2.9289999999999985 0.6018878859708292
 2.9979999999999984 0.609378495002278
 3.0669999999999984 0.6170171489635711
 3.1359999999999983 0.6247835436519585
 3.2049999999999983 0.6326605411814252
 3.2739999999999982 0.6406335930557941
 3.342999999999998 0.6486902826700712
 3.411999999999998 0.6568199598908758
 3.480999999999998 0.6650134471441607
 3.549999999999998 0.6732628014325732
 3.618999999999998 0.6815611204049759
 3.687999999999998 0.6899023833588599
 3.756999999999998 0.698281320125787
 3.825999999999998 0.7066933023529722
 3.894999999999998 0.7151342528824391
 3.9639999999999977 0.7236005698387379
 4.032999999999998 0.7320890627368304
 4.101999999999998 0.7405968984649567
 4.170999999999998 0.7491215554209579
 4.2399999999999975 0.7576607844130423
 4.3089999999999975 0.7662125751983339
 4.3779999999999974 0.774775127740819
 4.446999999999997 0.7833468274364394
 4.515999999999997 0.791926223686324
 4.584999999999997 0.8005120113065738
 4.653999999999997 0.8091030143499488
 4.722999999999997 0.8176981719855929
 4.791999999999997 0.826296526140725
 4.860999999999997 0.8348972106556736
 4.929999999999997 0.8434994417427278
 4.998999999999997 0.8521025095715968
 5.067999999999997 0.8607057708311316
 5.136999999999997 0.8693086421393265
 5.205999999999997 0.877910594192327
 5.274999999999997 0.8865111465588758
 5.343999999999997 0.8951098630398298
 5.412999999999997 0.9037063475235604
 5.481999999999997 0.9123002402774751
 5.550999999999997 0.9208912146239584
 5.6199999999999966 0.9294789739558385
 5.6889999999999965 0.9380632490523582
 5.7579999999999965 0.9466437956616087
 5.826999999999996 0.9552203923197023
 5.895999999999996 0.9637928383806387
 5.964999999999996 0.9723609522340319
 6.033999999999996 0.980924569690605
 6.102999999999996 0.9894835425177684
 6.171999999999996 0.9980377371096587
 6.240999999999996 1.0065870332778488
 6.309999999999996 1.0151313231504835
 6.378999999999996 1.0236705101690065
 6.447999999999996 1.032204508172833
 6.516999999999996 1.0407332405633831
 6.585999999999996 1.0492566395398317
 6.654999999999996 1.0577746453997368
 6.723999999999996 1.0662872058984445
 6.792999999999996 1.0747942756617932
 6.861999999999996 1.0832958156472225
 6.930999999999996 1.0917917926488667
 6.999999999999996 1.1002821788426895
