 entropy volume pressure temperature
 -589643.6511137796 11.308023370861632 294751.3676609375 409.0270000000001
 -589062.1913441133 12.115500362623205 275478.30065130594 409.0270000000001
 -588439.9952408699 13.044423193481908 256205.23364167445 409.0270000000001
 -587770.6754669434 14.124428936933269 236932.16663204296 409.0270000000001
 -587046.2165244167 15.395651761706114 217659.09962241145 409.0270000000001
 -586256.3695160164 16.91382185985519 198386.03261277993 409.0270000000001
 -585387.7365930208 18.758656330265794 179112.96560314845 409.0270000000001
 -584422.3321248903 21.04832056375754 159839.89859351693 409.0270000000001
 -583335.214826859 23.96578639960812 140566.83158388542 409.0270000000001

 -581879.0377439966 8.858763304147823 380459.6707848715 415.6412500000001
 -581267.2857213679 9.523060419369477 354543.08016380976 415.6412500000001
 -580611.0901195562 10.29208253273102 328626.48954274796 415.6412500000001
 -579903.1237982986 11.192728371814209 302709.8989216862 415.6412500000001
 -579134.0891414983 12.261970934442735 276793.3083006245 415.6412500000001
 -578291.9411652755 13.552061055435306 250876.71767956272 415.6412500000001
 -577360.6854685436 15.139327843011877 224960.12705850095 415.6412500000001
 -576318.4371197539 17.139854313805312 199043.5364374392 415.6412500000001
 -575134.117743577 19.739232604445654 173126.94581637744 415.6412500000001
 -573761.4543486077 23.253749864886622 147210.35519531567 415.6412500000001

 -573819.5579963729 7.450724571466847 457743.8829811293 422.25550000000015
 -573153.0358907375 8.059585640072207 424098.87114044174 422.25550000000015
 -572434.1823856148 8.773306520687084 390453.8592997542 422.25550000000015
 -571653.5236103281 9.621551163168661 356808.84745906666 422.25550000000015
 -570798.7656718715 10.646336908246637 323163.8356183792 422.25550000000015
 -569853.5505557408 11.909212432178144 289518.8237776916 422.25550000000015
 -568795.4399502395 13.504098686689334 255873.8119370041 422.25550000000015
 -567592.4694671968 15.581794400175381 222228.80009631655 422.25550000000015
 -566196.8526795217 18.400713564735817 188583.788255629 422.25550000000015
 -564532.4344006415 22.443728906126204 154938.77641494147 422.25550000000015

 -566000.8404069715 6.303697490285353 547102.429619836 428.8697500000002
 -565288.0011692686 6.85423956795793 504521.56311527785 428.8697500000002
 -564515.9704687617 7.5061879860173795 461940.6966107196 428.8697500000002
 -563673.2328409276 8.290433928626527 419359.8301061614 428.8697500000002
 -562744.5664727271 9.251832944113783 376778.9636016032 428.8697500000002
 -561709.2585923232 10.458101088189087 334198.097097045 428.8697500000002
 -560538.0979163437 12.016504958124095 291617.2305924868 428.8697500000002
 -559187.9763824948 14.107673952031654 249036.36408792855 428.8697500000002
 -557591.3807773446 17.061254629098297 206455.49758337036 428.8697500000002
 -555633.5825241912 21.549512363645142 163874.63107881218 428.8697500000002

 -558413.2798279381 5.362927353315142 649830.5006913927 435.4840000000002
 -557660.5363119105 5.856781585944695 596976.8270796788 435.4840000000002
 -556842.7192913431 6.446466315196479 544123.153467965 435.4840000000002
 -555946.4301676506 7.162913758605371 491269.47985625104 435.4840000000002
 -554953.6854072785 8.051972324984112 438415.8062445372 435.4840000000002
 -553839.5504786533 9.184630333132901 385562.1326328233 435.4840000000002
 -552568.0184015138 10.67698449777086 332708.4590211094 435.4840000000002
 -551084.2932989082 12.732836032707215 279854.7854093955 435.4840000000002
 -549298.9044248379 15.745793789202137 227001.11179768166 435.4840000000002
 -547050.4079494592 20.587306949086884 174147.4381859678 435.4840000000002

 -551047.8864155813 4.5863322206781785 767291.780486338 442.09825000000023
 -550260.056250856 5.027365213650317 702691.9788951295 442.09825000000023
 -549402.162166843 5.55756328047406 638092.1773039212 442.09825000000023
 -548459.1036007846 6.207060983328707 573492.3757127128 442.09825000000023
 -547410.3548164434 7.021294119266947 508892.5741215043 442.09825000000023
 -546227.0050408186 8.072123661333832 444292.77253029594 442.09825000000023
 -544866.4567072594 9.480315259274123 379692.97093908757 442.09825000000023
 -543262.1326880736 11.465670966297102 315093.1693478791 442.09825000000023
 -541301.2165862186 14.474731871750224 250493.36775667075 442.09825000000023
 -538768.5133648639 19.574748089241105 185893.56616546237 442.09825000000023

 -543896.2438827313 3.941321561434042 900917.0239411037 448.71250000000026
 -543076.8833505817 4.334337247422536 822954.6980044188 448.71250000000026
 -542183.2638892065 4.809450227903841 744992.3720677338 448.71250000000026
 -541198.7671277842 5.395451438282487 667030.0461310488 448.71250000000026
 -540100.5662470515 6.136373380987147 589067.7201943637 448.71250000000026
 -538856.0822442063 7.10311462932609 511105.3942576788 448.71250000000026
 -537416.4847382786 8.41761824271487 433143.0683209938 448.71250000000026
 -535703.6758416563 10.308893216059372 355180.74238430883 448.71250000000026
 -533580.8989395576 13.263565632207191 277218.41644762387 448.71250000000026
 -530773.6464194761 18.529863968259708 199256.0905109389 448.71250000000026

 -536950.4724121819 3.402470563963425 1052202.6008906062 455.3267500000003
 -536102.1269459389 3.752488489955593 959111.717258971 455.3267500000003
 -535176.0309592099 4.177567999113603 866020.8336273357 455.3267500000003
 -534154.2236095759 4.704836105642306 772929.9499957005 455.3267500000003
 -533011.8187805507 5.376277597195068 679839.0663640653 455.3267500000003
 -531712.9030352861 6.260521403094074 586748.18273243 455.3267500000003
 -530202.8606434567 7.477962569028225 493657.29910079483 455.3267500000003
 -528392.5870801692 9.260914028026768 400566.4154691596 455.3267500000003
 -526121.471327908 12.123027190180556 307475.5318375244 455.3267500000003
 -523051.7786199626 17.47011108575267 214384.64820588916 455.3267500000003

 -530203.1959053385 2.9498057909363196 1222709.0575304718 461.9410000000003
 -529327.5875934708 3.2616767872424304 1112567.5282348501 461.9410000000003
 -528371.3597494083 3.641864547165973 1002425.9989392282 461.9410000000003
 -527315.3690725758 4.115675688151609 892284.4696436065 461.9410000000003
 -526132.8997355129 4.722671069331765 782142.9403479847 461.9410000000003
 -524785.0383912565 5.528347237309511 672001.4110523629 461.9410000000003
 -523211.87285585125 6.649557367260748 561859.8817567411 461.9410000000003
 -521313.96975711174 8.317122204330264 451718.3524611193 461.9410000000003
 -518907.48787270923 11.059574478223057 341576.8231654975 461.9410000000003
 -515589.1983088066 16.411574127773694 231435.29386987572 461.9410000000003

 -523647.5133139912 2.5675313863115767 1414059.7407514777 468.55525000000034
 -522745.680377293 2.8457489935453366 1284783.1431337553 468.55525000000034
 -521760.91483637295 3.185970710512342 1155506.545516033 468.55525000000034
 -520673.0324258197 3.6116395319363694 1026229.9478983105 468.55525000000034
 -519453.6977138973 4.159712932740875 896953.3502805881 468.55525000000034
 -518061.3167293059 4.892042117880222 767676.7526628658 468.55525000000034
 -516431.1766748274 5.920577112160705 638400.1550451433 468.55525000000034
 -514454.283254514 7.470972281852595 509123.557427421 468.55525000000034
 -511924.5827787079 10.076076344786841 379846.95980969863 468.55525000000034
 -508372.6053600338 15.368385385601126 250570.36219197628 468.55525000000034

 -517276.97386240796 2.2430753854385754 1627939.5259190807 475.16950000000037
 -516349.37305073766 2.4916991159231032 1477274.949784598 475.16950000000037
 -515337.0311737518 2.7965115077674785 1326610.3736501154 475.16950000000037
 -514218.84466012643 3.179123360405515 1175945.7975156326 475.16950000000037
 -512965.0454312549 3.6738471621528546 1025281.22138115 475.16950000000037
 -511531.6535359441 4.338637402385741 874616.6452466673 475.16950000000037
 -509849.63525483833 5.279691860506377 723952.0691121846 475.16950000000037
 -507801.23741209443 6.71484537881425 573287.4929777018 475.16950000000037
 -505159.47354930296 9.172562449152085 422622.9168432192 475.16950000000037
 -501389.1975889512 14.35237961494621 271958.34070873656 475.16950000000037

 -511085.5560404587 1.9663704538989206 1866093.68440622 481.7837500000004
 -510132.1358851372 2.189011255268745 1691613.6924230233 481.7837500000004
 -509092.63508447405 2.462539677028031 1517133.7004398268 481.7837500000004
 -507945.132167771 2.8068122629363375 1342653.7084566301 481.7837500000004
 -506658.5886966387 3.253547156390044 1168173.7164734337 481.7837500000004
 -505186.9037819085 3.8567380314571986 993693.724490237 481.7837500000004
 -503457.1719221969 4.71637603962497 819213.7325070403 481.7837500000004
 -501343.6770957722 6.040689995429659 644733.7405238438 481.7837500000004
 -498599.93135548005 8.34694576317874 470253.7485406471 481.7837500000004
 -494626.7419709768 13.37296737482302 295773.7565574504 481.7837500000004

 -505067.6503274877 1.7293076167247252 2130326.9229842084 488.3980000000004
 -504087.90091185377 1.929146338779845 1929423.607143213 488.3980000000004
 -503021.18014400156 2.1750744392031764 1728520.2913022176 488.3980000000004
 -501844.8295965611 2.485298841692703 1527616.975461222 488.3980000000004
 -500526.6776732739 2.8890524114615084 1326713.6596202266 488.3980000000004
 -499018.7358286823 3.436432295858592 1125810.3437792312 488.3980000000004
 -497244.63719633606 4.221060394261231 924907.0279382356 488.3980000000004
 -495071.4658977158 5.440472000102398 724003.7120972401 488.3980000000004
 -492234.72836523235 7.59566249758041 523100.39625624474 488.3980000000004
 -488073.62694027985 12.437188083640905 322197.08041524934 488.3980000000004

 -499218.04569706455 1.5253185727867888 2422502.623030559 495.01225000000045
 -498211.028854875 1.7051404322113195 2192381.7371849287 495.01225000000045
 -497116.5949098543 1.9267282883570926 1962260.851339298 495.01225000000045
 -495911.4084396662 2.2067572421144384 1732139.9654936676 495.01225000000045
 -494562.27675950824 2.572118124492234 1502019.079648037 495.01225000000045
 -493019.52462851926 3.0691595263899614 1271898.1938024065 495.01225000000045
 -491203.69154682755 3.7851786997276227 1041777.3079567761 495.01225000000045
 -488975.37478783546 4.906470961931899 811656.4221111455 495.01225000000045
 -486053.57071870554 6.914204231422705 581535.536265515 495.01225000000045
 -481718.8948025582 11.5498940092604 351414.6504198846 495.01225000000045

 -493531.9200730868 1.3490542553249936 2744542.3064932683 501.6265000000005
 -492496.28252619697 1.511289567257085 2482217.4523013667 501.6265000000005
 -491373.24016180873 1.711406099383016 2219892.5981094656 501.6265000000005
 -490138.81828808325 1.9646691295146403 1957567.743917564 501.6265000000005
 -488758.8898485646 2.2957879971758945 1695242.8897256625 501.6265000000005
 -487182.26171670243 2.747561556437509 1432918.0355337611 501.6265000000005
 -485326.7034984528 3.4011478979300676 1170593.1813418595 501.6265000000005
 -483046.97908948583 4.431459532366682 908268.3271499581 501.6265000000005
 -480047.0241799174 6.297537982821123 645943.4729580567 501.6265000000005
 -475552.2553869197 10.714016160845985 383618.6187661551 501.6265000000005

 -488004.8350166486 1.196135921421144 3098425.3462623353 508.2407500000005
 -486938.8057884488 1.3429016953162978 2800712.188093527 508.2407500000005
 -485785.87383658823 1.5240629646904917 2502999.029924719 508.2407500000005
 -484521.43825902336 1.753595675396268 2205285.871755911 508.2407500000005
 -483110.4981712539 2.054194114167931 1907572.7135871027 508.2407500000005
 -481500.47949645715 2.4653336385918654 1609859.5554182946 508.2407500000005
 -479606.66189188586 3.0623092203110867 1312146.3972494863 508.2407500000005
 -477278.56536879926 4.008797963547157 1014433.2390806782 508.2407500000005
 -474206.4377191055 5.740422665444385 716720.0809118701 508.2407500000005
 -469564.0833842162 9.93086935248162 419006.922743062 508.2407500000005

 -482632.73514466046 1.0629612438456992 3486188.946398706 514.8550000000005
 -481534.10751969676 1.1961007999496482 3149699.428216261 514.8550000000005
 -480349.6223070675 1.3605093654333413 2813209.9100338155 514.8550000000005
 -479054.0366598646 1.568989085750617 2476720.3918513707 514.8550000000005
 -477611.50842393265 1.8423840904913056 2140230.8736689254 514.8550000000005
 -475968.18755514646 2.217083645622762 1803741.35548648 514.8550000000005
 -474037.10078905267 2.7628491023454944 1467251.837304035 514.8550000000005
 -471663.0486823236 3.632469734654288 1130762.31912159 514.8550000000005
 -468523.8687183257 5.23763664171359 794272.8009391446 514.8550000000005
 -463745.40251250577 9.200463178684076 457783.28275669925 514.8550000000005

 -477411.9529722625 0.9465523778664687 3909928.4065192924 521.4692500000004
 -476278.0502119029 1.067671637692549 3531064.9423247883 521.4692500000004
 -475059.95694285654 1.2172543307280606 3152201.4781302847 521.4692500000004
 -473731.7373142 1.4070374697078292 2773338.013935781 521.4692500000004
 -472256.70925638825 1.6561737505442986 2394474.549741277 521.4692500000004
 -470579.8189857774 1.9982039826935185 2015611.0855467732 521.4692500000004
 -468612.035384435 2.49771221068289 1636747.6213522693 521.4692500000004
 -466193.8998601411 3.297078237616805 1257884.1571577652 521.4692500000004
 -462992.0121491945 4.784133064494905 879020.6929632616 521.4692500000004
 -458087.85977216804 8.521795814479491 500157.228768758 521.4692500000004

 -472339.22021369514 0.8444362476358788 4371797.688762183 528.0835000000004
 -471166.8430676404 0.9549362112534411 3946747.2963433904 528.0835000000004
 -469912.67516487127 1.0913790063682396 3521696.9039245974 528.0835000000004
 -468549.9913199846 1.264537456172999 3096646.5115058045 528.0835000000004
 -467041.2345669211 1.4920227010356086 2671596.1190870116 528.0835000000004
 -465330.18499595934 1.8047578881967388 2246545.7266682186 528.0835000000004
 -463325.9073618995 2.2625142639886504 1821495.3342494257 528.0835000000004
 -460865.0821057174 2.997819192854729 1396444.9418306327 528.0835000000004
 -457604.1350800138 4.375139044232855 971394.5494118398 528.0835000000004
 -452583.6928599833 7.893116639880997 546344.1569930469 528.0835000000004

 -467411.6870129633 0.7545497043342173 4874010.303467392 534.6977500000004
 -466197.0396491859 0.8556551066520278 4398738.649578078 534.6977500000004
 -464903.88539355143 0.9804345452103713 3923466.9956887644 534.6977500000004
 -463504.5532521804 1.13878970955672 3448195.3417994506 534.6977500000004
 -461960.5323354062 1.346929882535809 2972923.6879101368 534.6977500000004
 -460214.43635120895 1.633380183132951 2497652.034020823 534.6977500000004
 -458173.538265707 2.0534591483134177 2022380.3801315092 534.6977500000004
 -455670.9959891809 2.7304392072831636 1547108.7262421953 534.6977500000004
 -452354.0171339225 4.006212727197371 1071837.0723528815 534.6977500000004
 -447225.6933983154 7.312150965731504 596565.4184635682 534.6977500000004

 -462626.9512125015 0.6751639858375814 5418840.529838402 541.3120000000004
 -461365.5403343602 0.7679483791379991 4889085.853311987 541.3120000000004
 -460029.9954391831 0.8823594534230299 4359331.176785572 541.3120000000004
 -458591.4610132516 1.027513238342056 3829576.5002591573 541.3120000000004
 -457010.33796072047 1.2183462426593261 3299821.8237327426 541.3120000000004
 -455228.0304418317 1.4811916357551766 2770067.147206328 541.3120000000004
 -453150.0896221911 1.8672627094639744 2240312.4706799127 541.3120000000004
 -450606.4318516043 2.491187610368755 1710557.794153498 541.3120000000004
 -447235.897021397 3.6732699330622944 1180803.1176270833 541.3120000000004
 -442007.16814314143 6.776285387893852 651048.4411006682 541.3120000000004

 -457983.1007001341 0.6048242286606377 6008624.9882834405 547.9262500000003
 -456669.60004873964 0.690231864388125 5419891.865912522 547.9262500000003
 -455287.70399121754 0.7954125158266233 4831158.743541603 547.9262500000003
 -453807.0186747802 0.9287750738823891 4242425.621170685 547.9262500000003
 -452186.65125451266 1.104101903178091 3653692.498799766 547.9262500000003
 -450366.7029693509 1.3457256725849107 3064959.376428847 547.9262500000003
 -448251.0287203234 1.7010842429228974 2476226.254057929 547.9262500000003
 -445666.52866122994 2.2767662808252824 1887493.1316870102 547.9262500000003
 -442244.424950369 3.3725895718944625 1298760.0093160914 547.9262500000003
 -436921.8998382493 6.28271571764551 710026.8869451731 547.9262500000003

 -453478.7732803049 0.5423007689211932 6645764.584378689 554.5405000000003
 -452106.8419931398 0.6211657065508026 5993317.502398245 554.5405000000003
 -450673.99493908224 0.7181182161704047 5340870.4204178015 554.5405000000003
 -449147.7817537005 0.8409324963911827 4688423.338437358 554.5405000000003
 -447485.7163901826 1.0023454936676452 4035976.256456915 554.5405000000003
 -445626.4434242538 1.2248660082568317 3383529.1744764713 554.5405000000003
 -443472.0991245709 1.5524658601329753 2731082.092496028 554.5405000000003
 -440846.7384348107 2.084280438393996 2078635.0105155846 554.5405000000003
 -437374.62053153646 3.1008048886505026 1426187.928535141 554.5405000000003
 -431964.1089338476 5.82856138523021 773740.8465546975 554.5405000000003

 -449113.2406443813 0.48654970952789706 7332726.82982596 561.1547500000003
 -447675.2783416669 0.559612601362914 6611583.523300789 561.1547500000003
 -446186.1342589107 0.6492222024141698 5890440.2167756185 561.1547500000003
 -444610.5443952139 0.7625854987791155 5169296.910250449 561.1547500000003
 -442904.0041865875 0.911493642975166 4448153.603725278 561.1547500000003
 -441003.4736428054 1.116793772475031 3727010.297200107 561.1547500000003
 -438809.2951152192 1.4192794222675822 3005866.990674937 561.1547500000003
 -436142.79540566914 1.9111921687608817 2284723.6841497663 561.1547500000003
 -432621.83567946707 2.854885773621967 1563580.3776245955 561.1547500000003
 -427128.416986258 5.410951101573909 842437.0710994247 561.1547500000003

 -444886.5265511665 0.4366807782827014 8072048.595869223 567.7690000000002
 -443373.33932038123 0.5046037907718689 7276973.112739726 567.7690000000002
 -441821.66926876275 0.5876548425825546 6481897.629610229 567.7690000000002
 -440192.328033701 0.6925375989439188 5686822.146480732 567.7690000000002
 -438438.1962597569 0.8301889122595307 4891746.663351235 567.7690000000002
 -436494.2289181707 1.0199427912997714 4096671.1802217383 567.7690000000002
 -434258.839448213 1.2996804567141487 3301595.6970922407 567.7690000000002
 -431550.68928381754 1.7552776110462716 2506520.213962744 567.7690000000002
 -427981.7220378747 2.63211590091467 1711444.7308332473 567.7690000000002
 -422409.8123022229 5.027084678745252 916369.2477037506 567.7690000000002

 -440799.5747971015 0.39193092154406267 8866339.277408274 574.3832500000002
 -439199.9123129047 0.45531127806440097 7991834.7261248715 574.3832500000002
 -437578.42981149495 0.5325013267571854 7117330.17484147 574.3832500000002
 -435890.37093427737 0.6297634769852122 6242825.623558068 574.3832500000002
 -434085.17048936384 0.757264740352296 5368321.072274666 574.3832500000002
 -432095.3411037878 0.9329618276515793 4493816.520991264 574.3832500000002
 -429817.1638142936 1.1920683745968077 3619311.9697078615 574.3832500000002
 -427066.6419351819 1.614588222768337 2744807.41842446 574.3832500000002
 -423450.2023570682 2.4300673719974055 1870302.8671410577 574.3832500000002
 -417803.6180613935 4.67427569103119 995798.3158576554 574.3832500000002

 -436854.4923202814 0.35164236428514295 9718284.428378815 580.9975000000002
 -435154.3932188538 0.4110250520213827 8758585.361998359 580.9975000000002
 -433454.5308610539 0.4829770757647861 7798886.295617903 580.9975000000002
 -431702.1180761061 0.5733821897925416 6839187.229237447 580.9975000000002
 -429841.9873988511 0.6917161952623284 5879488.1628569905 580.9975000000002
 -427803.62334089674 0.8546827121424894 4919789.096476534 580.9975000000002
 -425480.8915862962 1.0950522566275236 3960090.0300960783 580.9975000000002
 -422687.08700722223 1.4874161642963923 3000390.963715622 580.9975000000002
 -419023.4453850915 2.246574655894632 2040691.897335166 580.9975000000002
 -413305.46306929115 4.349979075597953 1080992.83095471 580.9975000000002

 -433054.9097214873 0.3152440669205544 1.0630649885638362E7 587.6117500000001
 -431236.75255015586 0.37113437633793867 9579714.273531951 587.6117500000001
 -429448.375555078 0.43840747656922374 8528778.66142554 587.6117500000001
 -427625.21060321317 0.5226349589822381 7477843.049319129 587.6117500000001
 -425705.8769601753 0.6326755388360817 6426907.437212719 587.6117500000001
 -423616.056015864 0.7840934485678569 5375971.825106308 587.6117500000001
 -421246.822444905 1.0074215105708195 4325036.212999897 587.6117500000001
 -418408.6520377627 1.372263653094952 3274100.6008934863 587.6117500000001
 -414697.8438108147 2.079709019834249 2223164.9887870755 587.6117500000001
 -408911.2551138295 4.051807204524272 1172229.3766806647 587.6117500000001

 -429406.5333229455 0.28223559107322377 1.1606286418534104E7 594.2260000000001
 -427447.618806326 0.33511241072476444 1.045778715313812E7 594.2260000000001
 -425558.6569640976 0.39821116433685755 9309287.887742134 594.2260000000001
 -423657.47385361936 0.4768667166984046 8160788.622346149 594.2260000000001
 -421674.2253251369 0.5793917806243399 7012289.356950164 594.2260000000001
 -419529.77361274115 0.7203155071680822 5863790.091554179 594.2260000000001
 -417111.9185572789 0.9281207497924964 4715290.826158194 594.2260000000001
 -414228.14267442183 1.267816015001752 3566791.560762209 594.2260000000001
 -410469.99486404547 1.927754188320665 2418292.295366224 594.2260000000001
 -404617.1568349787 3.777537334574101 1269793.0299702398 594.2260000000001

 -425918.0258623864 0.2521723152111854 1.2648134937086238E7 600.8402500000001
 -423788.3806826405 0.302503612885692 1.1395450819835039E7 600.8402500000001
 -421784.3556357333 0.3618862359213294 1.0142766702583842E7 600.8402500000001
 -419796.90259623475 0.4355107496095103 8890082.585332643 600.8402500000001
 -417744.5609084045 0.5312135416976991 7637398.4680814445 600.8402500000001
 -415542.05213736504 0.6625846386016406 6384714.350830246 600.8402500000001
 -413073.29202196404 0.8562283071835279 5132030.233579048 600.8402500000001
 -410142.5286814018 1.1729181044229449 3879346.11632785 600.8402500000001
 -406336.6832157979 1.7891836553815106 2626661.9990766514 600.8402500000001
 -400419.5639586234 3.5251127790751693 1373977.8818254527 600.8402500000001

 -422602.4871993995 0.2246505756365147 1.375923235549904E7 607.4545
 -420261.30613723653 0.2729135422729401 1.2395438496406563E7 607.4545
 -418124.72786399495 0.328998912661886 1.1031644637314083E7 607.4545
 -416041.6416277037 0.39807590443117813 9667850.778221603 607.4545
 -413914.53920712165 0.48757466542308253 8304056.919129126 607.4545
 -411650.29685231124 0.6102346420705441 6940263.060036647 607.4545
 -409128.19338149496 0.7909378616467402 5576469.2009441685 607.4545
 -406148.931505139 1.0865537411926887 4212675.341851689 607.4545
 -402294.8659078137 1.6626398491043657 2848881.482759211 607.4545
 -396315.08575465233 3.2926396347807168 1485087.6236667335 607.4545

 -419480.1191140424 0.19929027137418356 1.4942718012494927E7 614.06875
 -416869.66576837515 0.24600089264405217 1.346057558770286E7 614.06875
 -414579.2757045783 0.2991742939178957 1.1978433162910793E7 614.06875
 -412389.9588798897 0.3641359294367892 1.0496290738118725E7 614.06875
 -410181.9254033564 0.4479821213501349 9014148.313326657 614.06875
 -407852.0298754079 0.5626836233569238 7532005.888534591 614.06875
 -405274.0008637088 0.7315427355025155 6049863.4637425225 614.06875
 -402244.6130538845 1.007827837451086 4567721.038950456 614.06875
 -398341.65893574356 1.5469152313149588 3085578.614158388 614.06875
 -392300.5274365802 3.078380531111619 1603436.1893663201 614.06875

 -416583.48143611266 0.17570950400168417 1.6201840962435838E7 620.683
 -413617.8217288522 0.22147184505164616 1.459378624264968E7 620.683
 -411147.6841039743 0.272088926847818 1.2985731522863522E7 620.683
 -408840.2075661601 0.3333205897039876 1.1377676803077362E7 620.683
 -406544.5740345333 0.412005807734529 9769622.083291205 620.683
 -404144.8775599818 0.5194223296794231 8161567.363505047 620.683
 -401508.21038060414 0.6774224512665467 6553512.643718887 620.683
 -398426.9656978214 0.9359508665137221 4945457.923932729 620.683
 -394474.3254385014 1.440935262337145 3337403.2041465715 620.683
 -388372.8744803593 2.880746418121934 1729348.4843604136 620.683

 -413969.28746774484 0.15347642791967306 1.753996795509897E7 627.29725
 -410511.17504210473 0.1990773257940341 1.57981005360465E7 627.29725
 -407829.6997429047 0.24746502962441227 1.4056233116994027E7 627.29725
 -405390.7718916358 0.30530828254540676 1.2314365697941557E7 627.29725
 -403000.4043044642 0.3792699509258995 1.0572498278889084E7 627.29725
 -400526.5570958493 0.4800042443062852 8830630.859836612 627.29725
 -397828.425904737 0.6280312301730862 7088763.440784141 627.29725
 -394693.5031301876 0.8702254025996111 5346896.021731669 627.29725
 -390690.2651149226 1.3437431761771808 3605028.6026791967 627.29725
 -384529.27851976885 2.6982872672238125 1863161.1836267244 627.29725

 -411750.68964034057 0.13198571330358477 1.8960592337302864E7 633.9114999999999
 -407555.697744708 0.17861460946317068 1.7076662480030004E7 633.9114999999999
 -404624.91073027876 0.22506626537471058 1.519273262275714E7 633.9114999999999
 -402039.9895092245 0.2798199106471461 1.330880276548428E7 633.9114999999999
 -399547.36980031617 0.34944583180709093 1.142487290821142E7 633.9114999999999
 -396994.8621295396 0.44403715269895405 9540943.050938558 633.9114999999999
 -394232.35020257253 0.5828881326169156 7657013.193665698 633.9114999999999
 -391041.8520709885 0.8100344490430702 5773083.336392837 633.9114999999999
 -386987.00480869727 1.2544864199531605 3889153.479119975 633.9114999999999
 -380767.0447479276 2.529682234019533 2005223.6218471155 633.9114999999999

 -410224.1296908383 0.10997616506759977 2.0467343920667563E7 640.5257499999999
 -404756.3782880663 0.15993626790829032 1.843273890505823E7 640.5257499999999
 -401532.3628362458 0.2046950160385186 1.63981338894489E7 640.5257499999999
 -398786.0416878942 0.2566138136637579 1.436352887383957E7 640.5257499999999
 -396183.42098226555 0.3222456227695761 1.2328923858230239E7 640.5257499999999
 -393547.64700728335 0.41117594965624404 1.0294318842620907E7 640.5257499999999
 -390717.77574731805 0.5415685987336184 8259713.827011578 640.5257499999999
 -387469.7446576885 0.7548313224250878 6225108.811402246 640.5257499999999
 -383362.1900820245 1.1724046249453657 4190503.795792915 640.5257499999999
 -377083.6206373786 2.3737297173148213 2155898.7801835835 640.5257499999999

 -412575.5000465357 0.0748329685307932 2.2063999999999966E7 647.1399999999999
 -402113.06093067204 0.14297149682663524 1.9869729376457393E7 647.1399999999999
 -398549.9204309105 0.18619105184452117 1.7675458752914824E7 647.1399999999999
 -395626.800663778 0.23548156994626712 1.5481188129372252E7 647.1399999999999
 -392906.45882033656 0.29741714753237164 1.328691750582968E7 647.1399999999999
