 enthalpy volume pressure temperature
 -2.806290651521709E8 0.022704278204680416 134770.8495269488 382.57
 -2.805880905773122E8 0.022686378794425317 2989613.7645742497 382.57
 -2.8054695176803654E8 0.022668704674049897 5844456.679621551 382.57
 -2.805056523301977E8 0.022651250811485838 8699299.594668852 382.57
 -2.804641957529613E8 0.022634012340022408 1.1554142509716153E7 382.57
 -2.8042258541381526E8 0.02261698455111129 1.4408985424763454E7 382.57
 -2.803808245833239E8 0.022600162887551418 1.7263828339810755E7 382.57
 -2.8033891642963046E8 0.022583542937038813 2.0118671254858054E7 382.57
 -2.8029686402272236E8 0.022567120426059042 2.2973514169905357E7 382.57
 -2.802546703384753E8 0.022550891214099696 2.582835708495266E7 382.57

 -2.800785179242752E8 0.022851883705549837 168630.0552440359 389.18425
 -2.8003856817408174E8 0.02283263684727968 3020087.0497196284 389.18425
 -2.799984353214544E8 0.022813642518241625 5871544.044195221 389.18425
 -2.799581235605315E8 0.02279489482281398 8723001.038670814 389.18425
 -2.7991763694360876E8 0.022776388068017687 1.1574458033146406E7 389.18425
 -2.798769793875492E8 0.022758116754261117 1.4425915027621998E7 389.18425
 -2.798361546798065E8 0.022740075566630352 1.727737202209759E7 389.18425
 -2.7979516648411334E8 0.022722259366667684 2.0128829016573183E7 389.18425
 -2.797540183458584E8 0.022704663184606004 2.2980286011048775E7 389.18425
 -2.797127136971706E8 0.022687282212028117 2.5831743005524367E7 389.18425

 -2.795254139763705E8 0.0230055310397544 209155.57404085464 395.79850000000005
 -2.7948657456898046E8 0.022984821850213864 3056560.016636765 395.79850000000005
 -2.7944753084277767E8 0.02296439612215181 5903964.459232675 395.79850000000005
 -2.7940828768397903E8 0.02294424693349017 8751368.901828585 395.79850000000005
 -2.793688498060894E8 0.022924367611101643 1.1598773344424495E7 395.79850000000005
 -2.793292217580127E8 0.02290475171895173 1.4446177787020406E7 395.79850000000005
 -2.792894079317036E8 0.022885393046932077 1.7293582229616318E7 395.79850000000005
 -2.792494125693742E8 0.022866285600348094 2.014098667221223E7 395.79850000000005
 -2.792092397702881E8 0.022847423590015258 2.298839111480814E7 395.79850000000005
 -2.7916889349716944E8 0.02282880142292216 2.583579555740405E7 395.79850000000005

 -2.789695007420118E8 0.02316559335180379 257283.8416131906 402.4127500000001
 -2.7893186520748127E8 0.023143295315409207 3099875.4574518674 402.4127500000001
 -2.7889400146558607E8 0.023121315930557208 5942467.073290544 402.4127500000001
 -2.788559152185656E8 0.02309964705187305 8785058.68912922 402.4127500000001
 -2.7881761195775676E8 0.023078280840789528 1.1627650304967897E7 402.4127500000001
 -2.787790969739912E8 0.023057209750221904 1.4470241920806574E7 402.4127500000001
 -2.787403753673416E8 0.023036426510202535 1.7312833536645252E7 402.4127500000001
 -2.787014520562771E8 0.023015924114396253 2.015542515248393E7 402.4127500000001
 -2.7866233178627133E8 0.022995695807431528 2.2998016768322606E7 402.4127500000001
 -2.786230191379E8 0.022975735072988956 2.5840608384161282E7 402.4127500000001

 -2.784105134706183E8 0.0233324765072314 314024.43467056897 409.0270000000001
 -2.7837418410039485E8 0.02330845008657806 3150941.991203508 409.0270000000001
 -2.783375995889464E8 0.02328478242712932 5987859.547736447 409.0270000000001
 -2.783007666025559E8 0.023261463921950828 8824777.104269387 409.0270000000001
 -2.782636915493696E8 0.023238485343324695 1.1661694660802325E7 409.0270000000001
 -2.782263805927132E8 0.023215837822910576 1.4498612217335263E7 409.0270000000001
 -2.781888396635468E8 0.023193512833200647 1.7335529773868203E7 409.0270000000001
 -2.7815107447212875E8 0.023171502170164303 2.017244733040114E7 409.0270000000001
 -2.781130905189499E8 0.023149797936991113 2.300936488693408E7 409.0270000000001
 -2.780748931049915E8 0.023128392528849778 2.5846282443467017E7 409.0270000000001

 -2.778481738642765E8 0.023506622823120743 380459.6707848715 415.6412500000001
 -2.7781326253295934E8 0.023480713868679948 3210733.7037063804 415.6412500000001
 -2.777780656498065E8 0.02345520948250911 6041007.736627889 415.6412500000001
 -2.7774259102254385E8 0.023430098306706268 8871281.7695494 415.6412500000001
 -2.7770684614211494E8 0.023405369453557694 1.1701555802470908E7 415.6412500000001
 -2.776708381998008E8 0.023381012479751904 1.4531829835392416E7 415.6412500000001
 -2.7763457410318625E8 0.023357017362350598 1.7362103868313927E7 415.6412500000001
 -2.7759806049106324E8 0.02333337447637575 2.0192377901235435E7 415.6412500000001
 -2.775613037473584E8 0.02331007457388069 2.3022651934156943E7 415.6412500000001
 -2.7752431001415944E8 0.023287108764389546 2.585292596707845E7 415.6412500000001

 -2.7728218856369925E8 0.02368851533757596 457743.8829811293 422.25550000000015
 -2.772488176332262E8 0.023660553261510828 3280289.4946830124 422.25550000000015
 -2.7721512676370025E8 0.023633048174907863 6102835.106384895 422.25550000000015
 -2.771811251173922E8 0.023605986616316185 8925380.718086777 422.25550000000015
 -2.771468214667609E8 0.02357935570916576 1.174792632978866E7 422.25550000000015
 -2.7711222421654856E8 0.02355314312811142 1.4570471941490544E7 422.25550000000015
 -2.770773414243097E8 0.023527337067786272 1.7393017553192426E7 422.25550000000015
 -2.7704218081951153E8 0.023501926213753903 2.021556316489431E7 422.25550000000015
 -2.770067498213241E8 0.023476899715476174 2.3038108776596192E7 422.25550000000015
 -2.769710555552077E8 0.02345224716112984 2.5860654388298076E7 422.25550000000015

 -2.767122474550009E8 0.02387868271412093 547102.429619836 428.8697500000002
 -2.7668055077455467E8 0.023848478384993373 3360712.1866578483 428.8697500000002
 -2.7664849521050507E8 0.023818791164608374 6174321.94369586 428.8697500000002
 -2.766160915363612E8 0.023789605057011304 8987931.700733872 428.8697500000002
 -2.765833500446048E8 0.02376090479624719 1.1801541457771884E7 428.8697500000002
 -2.7655028057529956E8 0.023732675802260135 1.4615151214809896E7 428.8697500000002
 -2.7651689254257905E8 0.0237049041401002 1.742876097184791E7 428.8697500000002
 -2.764831949592017E8 0.023677576482141683 2.0242370728885923E7 428.8697500000002
 -2.7644919645934147E8 0.02365068007304769 2.3055980485923935E7 428.8697500000002
 -2.764149053197646E8 0.023624202697244363 2.5869590242961947E7 428.8697500000002

 -2.7613802176500595E8 0.024077704896210642 649830.5006913927 435.4840000000002
 -2.761081457824875E8 0.024045048202203895 3453167.4506222494 435.4840000000002
 -2.76077866737827E8 0.024012977720426213 6256504.400553106 435.4840000000002
 -2.760471973259582E8 0.02398147439177271 9059841.350483963 435.4840000000002
 -2.7601614964632684E8 0.023950520071590518 1.1863178300414821E7 435.4840000000002
 -2.7598473524032444E8 0.023920097471429248 1.4666515250345679E7 435.4840000000002
 -2.759529651254591E8 0.023890190105678923 1.746985220027653E7 435.4840000000002
 -2.759208498270489E8 0.023860782242222368 2.027318915020739E7 435.4840000000002
 -2.758883994075049E8 0.023831858856868598 2.3076526100138247E7 435.4840000000002
 -2.758556234934434E8 0.023803405591205022 2.5879863050069105E7 435.4840000000002

 -2.755591619062223E8 0.02428621965236471 767291.780486338 442.09825000000023
 -2.755312669107018E8 0.02425087666882401 3558882.6024377 442.09825000000023
 -2.7550291864975125E8 0.024216199516659723 6350473.424389062 442.09825000000023
 -2.754741321153781E8 0.024182165423048914 9142064.246340426 442.09825000000023
 -2.7544492156050843E8 0.02414875276454317 1.1933655068291787E7 442.09825000000023
 -2.754153005475036E8 0.02411594099035945 1.472524589024315E7 442.09825000000023
 -2.753852819927244E8 0.024083710552004686 1.7516836712194514E7 442.09825000000023
 -2.753548782075091E8 0.024052042838628454 2.0308427534145873E7 442.09825000000023
 -2.753241009359147E8 0.024020920117544652 2.3100018356097236E7 442.09825000000023
 -2.752929613895257E8 0.023990325479431685 2.58916091780486E7 442.09825000000023

 -2.7497529502494687E8 0.024504930183831663 900917.0239411037 448.71250000000026
 -2.7494955654385245E8 0.024466639866032633 3679145.3215469895 448.71250000000026
 -2.749233076417366E8 0.024429107345454937 6457373.619152875 448.71250000000026
 -2.7489656606467175E8 0.02439230533133922 9235601.91675876 448.71250000000026
 -2.7486934863823074E8 0.024356207983310212 1.2013830214364646E7 448.71250000000026
 -2.74841671331064E8 0.024320790809497672 1.4792058511970531E7 448.71250000000026
 -2.748135493130151E8 0.024286030573518545 1.757028680957642E7 448.71250000000026
 -2.7478499700832975E8 0.024251905209407933 2.03485151071823E7 448.71250000000026
 -2.747560281444531E8 0.024218393743691533 2.312674340478819E7 448.71250000000026
 -2.747266557968505E8 0.024185476223887385 2.5904971702394076E7 448.71250000000026

 -2.743860221963213E8 0.024734614006422004 1052202.6008906062 455.3267500000003
 -2.7436263257653236E8 0.02469308430954532 3815302.340801541 455.3267500000003
 -2.743386673361055E8 0.024652418920645194 6578402.080712477 455.3267500000003
 -2.743141475326762E8 0.02461258503311276 9341501.82062341 455.3267500000003
 -2.7428909307355547E8 0.02457355167788738 1.2104601560534347E7 455.3267500000003
 -2.7426352279938424E8 0.02453528958750507 1.4867701300445281E7 455.3267500000003
 -2.742374545602226E8 0.024497771072595407 1.7630801040356215E7 455.3267500000003
 -2.742109052848873E8 0.02446096990947377 2.0393900780267153E7 455.3267500000003
 -2.7418389104425114E8 0.02442486123764664 2.3157000520178087E7 455.3267500000003
 -2.741564271091302E8 0.024389421466191722 2.592010026008902E7 455.3267500000003

 -2.737909151979204E8 0.02497613336881507 1222709.0575304718 461.9410000000003
 -2.737700854068078E8 0.02493103667276648 3968758.151777421 461.9410000000003
 -2.7374860546112037E8 0.024886927991566235 6714807.24602437 461.9410000000003
 -2.737265004128818E8 0.024843767758892625 9460856.340271318 461.9410000000003
 -2.7370379387146044E8 0.024801518746281392 1.2206905434518268E7 461.9410000000003
 -2.7368050811412793E8 0.02476014588078994 1.4952954528765218E7 461.9410000000003
 -2.7365666418608904E8 0.024719616080245907 1.7699003623012166E7 461.9410000000003
 -2.7363228199117476E8 0.02467989810406904 2.0445052717259113E7 461.9410000000003
 -2.736073803742347E8 0.024640962417922282 2.3191101811506063E7 461.9410000000003
 -2.7358197719613296E8 0.024602781070670553 2.5937150905753013E7 461.9410000000003

 -2.731895127779899E8 0.025230447534536384 1414059.7407514777 468.55525000000034
 -2.7317147446917313E8 0.025181415219798275 4140973.7666763254 468.55525000000034
 -2.7315270060588235E8 0.025133515036139524 6867887.792601174 468.55525000000034
 -2.73133221074297E8 0.025086699099714553 9594801.81852602 468.55525000000034
 -2.731130639444963E8 0.025040922514268375 1.2321715844450869E7 468.55525000000034
 -2.730922556172641E8 0.024996143125282037 1.5048629870375717E7 468.55525000000034
 -2.730708209561571E8 0.024952321299113144 1.7775543896300565E7 468.55525000000034
 -2.73048783406594E8 0.024909419724119964 2.0502457922225416E7 468.55525000000034
 -2.73026165103483E8 0.024867403231177886 2.3229371948150262E7 468.55525000000034
 -2.730029869686971E8 0.024826238631347176 2.595628597407511E7 468.55525000000034

 -2.7258131631462026E8 0.025498627338768183 1627939.5259190807 475.16950000000037
 -2.725663242144502E8 0.025445243318420775 4333465.573327169 475.16950000000037
 -2.7255049846711856E8 0.025393159869860883 7038991.620735257 475.16950000000037
 -2.725338748303319E8 0.025342318830742915 9744517.668143345 475.16950000000037
 -2.7251648676643765E8 0.025292665874552513 1.2450043715551432E7 475.16950000000037
 -2.7249836563832474E8 0.025244150177238318 1.5155569762959521E7 475.16950000000037
 -2.7247954088457984E8 0.025196724119598616 1.786109581036761E7 475.16950000000037
 -2.7246004017650855E8 0.025150343020886583 2.0566621857775696E7 475.16950000000037
 -2.724398895592486E8 0.02510496489975935 2.3272147905183785E7 475.16950000000037
 -2.724191135788916E8 0.025060550259247274 2.5977673952591874E7 475.16950000000037

 -2.7196578473649305E8 0.025781872540692856 1866093.68440622 481.7837500000004
 -2.719541194219211E8 0.025723665499642112 4547804.315965594 481.7837500000004
 -2.719415074844059E8 0.02566695659334084 7229514.947524968 481.7837500000004
 -2.719279918408545E8 0.02561167489882216 9911225.57908434 481.7837500000004
 -2.7191361249471575E8 0.025557754442614024 1.2592936210643716E7 481.7837500000004
 -2.718984067987761E8 0.025505133745996732 1.5274646842203088E7 481.7837500000004
 -2.71882409688576E8 0.025453755421763407 1.7956357473762464E7 481.7837500000004
 -2.718656538903397E8 0.025403565815592104 2.063806810532184E7 481.7837500000004
 -2.7184817010671866E8 0.025354514686195016 2.331977873688121E7 481.7837500000004
 -2.718299871831596E8 0.025306554919285816 2.6001489368440583E7 481.7837500000004

 -2.7134232854256445E8 0.026081532636127887 2130326.9229842084 488.3980000000004
 -2.713342997002581E8 0.02601796665666688 4785614.230685784 488.3980000000004
 -2.713251937349996E8 0.02595613141333568 7440901.538387358 488.3980000000004
 -2.7131506232968515E8 0.025895940061995932 1.0096188846088935E7 488.3980000000004
 -2.713039534523369E8 0.025837312179026975 1.275147615379051E7 488.3980000000004
 -2.712919117106315E8 0.025780173137058087 1.5406763461492084E7 488.3980000000004
 -2.712789786645371E8 0.02572445355543475 1.806205076919366E7 488.3980000000004
 -2.712651931029204E8 0.02567008881486112 2.0717338076895233E7 488.3980000000004
 -2.712505912890441E8 0.02561701862736856 2.337262538459681E7 488.3980000000004
 -2.7123520717910254E8 0.025565186654160365 2.6027912692298386E7 488.3980000000004

 -2.7071030271413857E8 0.02639913198686634 2422502.623030559 495.01225000000045
 -2.707062529962906E8 0.026329595142941115 5048572.360727499 495.01225000000045
 -2.7070097492651415E8 0.026262064019812435 7674642.098424439 495.01225000000045
 -2.706945309702173E8 0.026196431801620613 1.030071183612138E7 495.01225000000045
 -2.706869788328414E8 0.026132600048803876 1.2926781573818319E7 495.01225000000045
 -2.70678371941034E8 0.02607047783525653 1.555285131151526E7 495.01225000000045
 -2.70668759863671E8 0.026009980994779344 1.81789210492122E7 495.01225000000045
 -2.7065818868161887E8 0.025951031460507475 2.080499078690914E7 495.01225000000045
 -2.706467013136259E8 0.025893556683786054 2.343106052460608E7 495.01225000000045
 -2.706343378045027E8 0.025837489121219984 2.6057130262303017E7 495.01225000000045

 -2.7006899825456405E8 0.026736400380434854 2744542.3064932683 501.6265000000005
 -2.7006930788126904E8 0.02666019075138731 5338408.075843938 501.6265000000005
 -2.7006821328263813E8 0.02658631339737688 7932273.845194607 501.6265000000005
 -2.7006579025331867E8 0.026514636302882262 1.0526139614545276E7 501.6265000000005
 -2.7006210845657307E8 0.026445038447417316 1.3120005383895945E7 501.6265000000005
 -2.700572320815961E8 0.026377408604183077 1.5713871153246615E7 501.6265000000005
 -2.700512204138015E8 0.026311644299898105 1.8307736922597285E7 501.6265000000005
 -2.700441283316883E8 0.026247650910356544 2.0901602691947952E7 501.6265000000005
 -2.7003600674145865E8 0.02618534087085674 2.3495468461298622E7 501.6265000000005
 -2.700269029586104E8 0.026124632984307977 2.6089334230649292E7 501.6265000000005

 -2.6941763201355654E8 0.027095310483929293 3098425.3462623353 508.2407500000005
 -2.6942272431854624E8 0.0270116188572052 5656902.811636098 508.2407500000005
 -2.694262070601677E8 0.026930649212079227 8215380.27700986 508.2407500000005
 -2.6942817260101223E8 0.026852237533495502 1.0773857742383623E7 508.2407500000005
 -2.6942870536030954E8 0.026776234334927995 1.3332335207757385E7 508.2407500000005
 -2.694278827182098E8 0.026702502972457576 1.5890812673131147E7 508.2407500000005
 -2.6942577579311126E8 0.026630918198703037 1.844929013850491E7 508.2407500000005
 -2.694224501130533E8 0.02656136491650535 2.1007767603878673E7 508.2407500000005
 -2.6941796619821215E8 0.026493737099918403 2.3566245069252435E7 508.2407500000005
 -2.694123800684022E8 0.026427936856076747 2.6124722534626197E7 508.2407500000005

 -2.687553343467307E8 0.02747812413661869 3486188.946398706 514.8550000000005
 -2.687656825281261E8 0.027386012415832012 6005890.051758831 514.8550000000005
 -2.6877418035962844E8 0.027297090270297922 8525591.157118957 514.8550000000005
 -2.687809409221367E8 0.027211152765635842 1.1045292262479082E7 514.8550000000005
 -2.6878606694109935E8 0.02712801430403867 1.3564993367839206E7 514.8550000000005
 -2.6878965204011893E8 0.027047506237931365 1.608469447319933E7 514.8550000000005
 -2.687917818077043E8 0.026969474844077995 1.860439557855946E7 514.8550000000005
 -2.6879253470996225E8 0.02689377959426386 2.1124096683919583E7 514.8550000000005
 -2.687919828754463E8 0.02682029167157857 2.3643797789279707E7 514.8550000000005
 -2.6879019277328265E8 0.026748892691316816 2.616349889463983E7 514.8550000000005

 -2.6808113401429275E8 0.027887450097539106 3909928.4065192924 521.4692500000004
 -2.6809726944306946E8 0.027785824073560728 6387255.565867359 521.4692500000004
 -2.6811127078920084E8 0.02768795203469879 8864582.725215426 521.4692500000004
 -2.6812327721591944E8 0.0275935763166507 1.134190988456349E7 521.4692500000004
 -2.6813341429338017E8 0.02750246519471242 1.3819237043911558E7 521.4692500000004
 -2.6814179575116283E8 0.02741440947424532 1.6296564203259625E7 521.4692500000004
 -2.6814852495307654E8 0.02732921962863562 1.877389136260769E7 521.4692500000004
 -2.6815369614598626E8 0.02724672338179252 2.125121852195576E7 521.4692500000004
 -2.6815739552339152E8 0.027166763654260833 2.3728545681303825E7 521.4692500000004
 -2.6815970213611543E8 0.027089196808789656 2.6205872840651892E7 521.4692500000004

 -2.6739393951779675E8 0.02832631681432598 4371797.688762183 528.0835000000004
 -2.6741646208647823E8 0.028213891440473655 6802937.919885961 528.0835000000004
 -2.6743651440144786E8 0.028105905860311697 9234078.151009738 528.0835000000004
 -2.674542687068209E8 0.02800203387834659 1.1665218382133517E7 528.0835000000004
 -2.6746987926787564E8 0.027901984399750633 1.4096358613257293E7 528.0835000000004
 -2.6748348484372205E8 0.02780549650856853 1.6527498844381072E7 528.0835000000004
 -2.6749521074283323E8 0.027712335387309175 1.895863907550485E7 528.0835000000004
 -2.675051705439805E8 0.027622288909825463 2.1389779306628626E7 528.0835000000004
 -2.6751346754652682E8 0.027535164777512125 2.3820919537752405E7 528.0835000000004
 -2.6752019600010708E8 0.027450788097364662 2.6252059768876184E7 528.0835000000004

 -2.666925157824823E8 0.02879826514649459 4874010.303467392 534.6977500000004
 -2.6672210696505636E8 0.02867351970157385 7254929.273120649 534.6977500000004
 -2.6674882712826777E8 0.028554053569066512 9635848.242773905 534.6977500000004
 -2.6677289082559353E8 0.028439450636433664 1.2016767212427162E7 534.6977500000004
 -2.6679448862952614E8 0.028329342746651064 1.4397686182080418E7 534.6977500000004
 -2.6681379065622994E8 0.028223402512216805 1.6778605151733674E7 534.6977500000004
 -2.6683094945615408E8 0.02812133743901214 1.9159524121386934E7 534.6977500000004
 -2.6684610240409526E8 0.028022885081591276 2.154044309104019E7 534.6977500000004
 -2.6685937369028226E8 0.027927809018529138 2.3921362060693447E7 534.6977500000004
 -2.6687087599062374E8 0.027835895485584863 2.6302281030346703E7 534.6977500000004

 -2.6597545467126688E8 0.029307467978165667 5418840.529838402 541.3120000000004
 -2.660128942443351E8 0.029168587368981137 7745276.476854557 541.3120000000004
 -2.6604698166694596E8 0.02903602234723641 1.0071712423870713E7 541.3120000000004
 -2.6607798611696547E8 0.028909237562547874 1.239814837088687E7 541.3120000000004
 -2.6610614448216823E8 0.028787763887661213 1.4724584317903025E7 541.3120000000004
 -2.6613166644211492E8 0.02867118779321838 1.705102026491918E7 541.3120000000004
 -2.661547385735426E8 0.028559142791126417 1.9377456211935338E7 541.3120000000004
 -2.6617552769835234E8 0.028451302478008297 2.170389215895149E7 541.3120000000004
 -2.6619418363757655E8 0.028347374830176825 2.403032810596765E7 541.3120000000004
 -2.6621084149472785E8 0.028247097487509983 2.6356764052983806E7 541.3120000000004

 -2.652411371948513E8 0.02985888664520385 6008624.9882834405 547.9262500000003
 -2.6528732499204934E8 0.02970368337070515 8276082.489455093 547.9262500000003
 -2.65329578381564E8 0.029556086936218466 1.0543539990626745E7 547.9262500000003
 -2.6536823782308516E8 0.02941540196397627 1.2810997491798395E7 547.9262500000003
 -2.6540359983333704E8 0.029281025630801674 1.5078454992970048E7 547.9262500000003
 -2.6543592440773043E8 0.029152431733633622 1.7345912494141698E7 547.9262500000003
 -2.6546544091583142E8 0.02902915807468413 1.961336999531335E7 547.9262500000003
 -2.654923528361168E8 0.028910796363803313 2.1880827496485002E7 547.9262500000003
 -2.6551684159657696E8 0.02879698405433493 2.4148284997656655E7 547.9262500000003
 -2.6553906971843162E8 0.028687397681603218 2.6415742498828307E7 547.9262500000003

 -2.644876843453255E8 0.030458478666731945 6645764.584378689 554.5405000000003
 -2.6454366907082757E8 0.030284287259585898 8849508.125940815 554.5405000000003
 -2.6459500822061858E8 0.030119329026411436 1.1053251667502943E7 554.5405000000003
 -2.646421364166886E8 0.029962690873279102 1.3256995209065069E7 554.5405000000003
 -2.646854277529857E8 0.02981359083231958 1.5460738750627197E7 554.5405000000003
 -2.647252067926732E8 0.02967135378012277 1.7664482292189322E7 554.5405000000003
 -2.6476175714004976E8 0.029535392580454792 1.986822583375145E7 554.5405000000003
 -2.6479532820817798E8 0.029405193249416622 2.2071969375313576E7 554.5405000000003
 -2.6482614062403595E8 0.029280303148575815 2.4275712916875705E7 554.5405000000003
 -2.6485439059084702E8 0.029160321488560743 2.647945645843783E7 554.5405000000003

 -2.63712892032482E8 0.031113478416170588 7332726.82982596 561.1547500000003
 -2.6377991019968754E8 0.03091700982626834 9467774.146843359 561.1547500000003
 -2.6384140481956398E8 0.030731848202159247 1.160282146386076E7 561.1547500000003
 -2.6389793666464517E8 0.030556779591447772 1.373786878087816E7 561.1547500000003
 -2.6394998197194868E8 0.03039077871806974 1.5872916097895559E7 561.1547500000003
 -2.6399794901108876E8 0.03023297130158564 1.8007963414912958E7 561.1547500000003
 -2.6404219072444195E8 0.030082605423567332 2.014301073193036E7 561.1547500000003
 -2.6408301451709625E8 0.029939029436139273 2.227805804894776E7 561.1547500000003
 -2.6412068994203743E8 0.02980167468532761 2.4413105365965158E7 561.1547500000003
 -2.6415545480649E8 0.029670041834217026 2.6548152682982557E7 561.1547500000003

 -2.6291414330387875E8 0.03183278385746861 8072048.595869223 567.7690000000002
 -2.6299367307078108E8 0.031609920030529384 1.0133163736282296E7 567.7690000000002
 -2.6306658170518997E8 0.031401045628233926 1.2194278876695368E7 567.7690000000002
 -2.6313360177412072E8 0.03120452338330642 1.4255394017108442E7 567.7690000000002
 -2.631953458709308E8 0.03101899241139096 1.6316509157521516E7 567.7690000000002
 -2.6325233205842957E8 0.030843308501547904 1.837762429793459E7 567.7690000000002
 -2.633050028104809E8 0.030676499855200243 2.043873943834766E7 567.7690000000002
 -2.6335373936778542E8 0.0305177336809159 2.2499854578760736E7 567.7690000000002
 -2.6339887279139364E8 0.030366290578050844 2.456096971917381E7 567.7690000000002
 -2.6344069259418678E8 0.030221544612755898 2.662208485958688E7 567.7690000000002

 -2.620882872592132E8 0.032627501565967526 8866339.277408274 574.3832500000002
 -2.621821248255128E8 0.0323729980956378 1.0848025349667443E7 574.3832500000002
 -2.6226794859049124E8 0.03213601248815251 1.282971142192661E7 574.3832500000002
 -2.6234672961509708E8 0.03191429919183234 1.481139749418578E7 574.3832500000002
 -2.624192654661082E8 0.0317060260394756 1.679308356644495E7 574.3832500000002
 -2.624862201693911E8 0.031509677304644886 1.8774769638704114E7 574.3832500000002
 -2.625481531262496E8 0.03132398386567073 2.0756455710963286E7 574.3832500000002
 -2.6260554049420425E8 0.031147871802758215 2.273814178322245E7 574.3832500000002
 -2.626587912942187E8 0.030980423844088265 2.471982785548162E7 574.3832500000002
 -2.6270825974667874E8 0.030820849965208615 2.670151392774079E7 574.3832500000002

 -2.612314676673644E8 0.033511735118076556 9718284.428378815 580.9975000000002
 -2.6134183900196806E8 0.033218777757293594 1.1614775985540928E7 580.9975000000002
 -2.6144239771601766E8 0.03294807272727204 1.3511267542703044E7 580.9975000000002
 -2.615344536083316E8 0.032696478390309994 1.5407759099865157E7 580.9975000000002
 -2.616190599420862E8 0.03246148679611007 1.730425065702727E7 580.9975000000002
 -2.6169707785581908E8 0.03224106172376572 1.9200742214189388E7 580.9975000000002
 -2.617692214730303E8 0.03203352583354205 2.10972337713515E7 580.9975000000002
 -2.6183609032193866E8 0.03183747996382345 2.2993725328513615E7 580.9975000000002
 -2.6189819316056252E8 0.031651744106306376 2.489021688567573E7 580.9975000000002
 -2.6195596582915604E8 0.03147531338313641 2.678670844283784E7 580.9975000000002

 -2.6033887294349602E8 0.03450376098475447 1.0630649885638362E7 587.6117500000001
 -2.6046860302941227E8 0.0341632804975189 1.2435904897074522E7 587.6117500000001
 -2.6058614629621354E8 0.033851558970518156 1.4241159908510681E7 587.6117500000001
 -2.6069330707205153E8 0.03356409480794308 1.6046414919946842E7 587.6117500000001
 -2.607915000725602E8 0.03329738682547569 1.7851669931383003E7 587.6117500000001
 -2.608818575615332E8 0.033048654303333126 1.9656924942819163E7 587.6117500000001
 -2.6096530154107934E8 0.032815649448351934 2.146217995425532E7 587.6117500000001
 -2.6104259394819918E8 0.03259652769337096 2.326743496569148E7 587.6117500000001
 -2.6111437250914532E8 0.032389755536679964 2.507268997712764E7 587.6117500000001
 -2.6118117694806597E8 0.032194043514271665 2.6877944988563802E7 587.6117500000001

 -2.594043580067985E8 0.03562784754363228 1.1606286418534104E7 594.2260000000001
 -2.5955713811493152E8 0.03522741586480282 1.331397777668069E7 594.2260000000001
 -2.5969451301751477E8 0.03486495106939221 1.5021669134827275E7 594.2260000000001
 -2.5981903370448914E8 0.03453381145291319 1.672936049297386E7 594.2260000000001
 -2.5993263975505587E8 0.034228992292801845 1.8437051851120446E7 594.2260000000001
 -2.600368445731658E8 0.033946621574123634 2.014474320926703E7 594.2260000000001
 -2.601328544917616E8 0.03368363773980497 2.1852434567413617E7 594.2260000000001
 -2.6022164843127394E8 0.03343757543804024 2.3560125925560202E7 594.2260000000001
 -2.6030403295210484E8 0.033206418292902405 2.5267817283706788E7 594.2260000000001
 -2.6038068137221158E8 0.03298849486456695 2.6975508641853373E7 594.2260000000001

 -2.5841984676744232E8 0.03691719622508774 1.2648134937086238E7 600.8402500000001
 -2.5860067823957482E8 0.036439155317007615 1.425164144337761E7 600.8402500000001
 -2.5876159274210197E8 0.03601259718183299 1.5855147949668981E7 600.8402500000001
 -2.589063168274559E8 0.03562735760358547 1.7458654455960356E7 600.8402500000001
