 Volumen Presion Temperatura
 0.5155833333333333 200.0 -6332171.899136238
 0.5315 200.0 -5903670.534448773
 0.5474166666666667 200.0 -5510177.725635383
 0.5633333333333332 200.0 -5148322.201874135
 0.57925 200.0 -4815077.669049351
 0.5951666666666666 200.0 -4507733.284755539
 0.6110833333333333 200.0 -4223863.259125948
 0.627 200.0 -3961297.42975798
 0.6429166666666666 200.0 -3718093.760679224
 0.6588333333333334 200.0 -3492513.186915266
 0.67475 200.0 -3282996.9203738202
 0.6906666666666667 200.0 -3088146.16115638
 0.7065833333333333 200.0 -2906704.067653035
 0.7224999999999999 200.0 -2737539.796346589
 0.7384166666666666 200.0 -2579634.408255699
 0.7543333333333333 200.0 -2432068.4412005083
 0.77025 200.0 -2294010.9581386596
 0.7861666666666667 200.0 -2164709.8971869354
 0.8020833333333333 200.0 -2043483.5659250375
 0.818 200.0 -1929713.1396109173
 0.8339166666666666 200.0 -1822836.039156422
 0.8498333333333333 200.0 -1722340.0796787106
 0.8657499999999999 200.0 -1627758.2939767349
 0.8816666666666666 200.0 -1538664.3473535432
 0.8975833333333333 200.0 -1454668.4708716096
 0.9135 200.0 -1375413.8494912996
 0.9294166666666667 200.0 -1300573.4097237382
 0.9453333333333332 200.0 -1229846.9585553026
 0.9612499999999999 200.0 -1162958.6315948283
 0.9771666666666666 200.0 -1099654.6137711243
 0.9930833333333333 200.0 -1039701.1005721842
 1.009 200.0 -982882.4718618928
 1.0249166666666665 200.0 -928999.6538176988
 1.0408333333333333 200.0 -877868.6475760955
 1.05675 200.0 -829319.2058147439
 1.0726666666666667 200.0 -783193.6407955212
 1.0885833333333332 200.0 -739345.7493888135
 1.1044999999999998 200.0 -697639.8423369029
 1.1204166666666666 200.0 -657949.866528386
 1.1363333333333334 200.0 -620158.6103765056
 1.15225 200.0 -584156.9835480519
 1.1681666666666666 200.0 -549843.363298584
 1.1840833333333332 200.0 -517123.0005532978

 0.245 212.5 -7682352.661892608
 0.2609166666666667 212.5 -1.4082691061298124E7
 0.2768333333333333 212.5 -1.5966778026124977E7
 0.29275 212.5 -1.6129911294718344E7
 0.30866666666666664 212.5 -1.5573672926273242E7
 0.32458333333333333 212.5 -1.4719267041396419E7
 0.3405 212.5 -1.3760304575751174E7
 0.35641666666666666 212.5 -1.2789774155708041E7
 0.3723333333333333 212.5 -1.1852540974349562E7
 0.38825 212.5 -1.0969247950328192E7
 0.4041666666666667 212.5 -1.014797665036702E7
 0.4200833333333333 212.5 -9390229.400857423
 0.436 212.5 -8694109.819790293
 0.45191666666666663 212.5 -8056054.106030059
 0.4678333333333333 212.5 -7471784.702488817
 0.48375 212.5 -6936834.980859755
 0.49966666666666665 212.5 -6446832.526847525
 0.5155833333333333 212.5 -5997644.8946434
 0.5315 212.5 -5585446.673607737
 0.5474166666666667 212.5 -5206741.788079045
 0.5633333333333332 212.5 -4858360.824619572
 0.57925 212.5 -4537445.01580175
 0.5951666666666666 212.5 -4241423.715998388
 0.6110833333333333 212.5 -3967989.356991156
 0.627 212.5 -3715072.166149446
 0.6429166666666666 212.5 -3480815.905297037
 0.6588333333333334 212.5 -3263555.273554732
 0.67475 212.5 -3061795.251510162
 0.6906666666666667 212.5 -2874192.4500927664
 0.7065833333333333 212.5 -2699538.406504839
 0.7224999999999999 212.5 -2536744.705236422
 0.7384166666666666 212.5 -2384829.7721802746
 0.7543333333333333 212.5 -2242907.1802773857
 0.77025 212.5 -2110175.3073482253
 0.7861666666666667 212.5 -1985908.1954712328
 0.8020833333333333 212.5 -1869447.473187989
 0.818 212.5 -1760195.2149671982
 0.8339166666666666 212.5 -1657607.625582396
 0.8498333333333333 212.5 -1561189.449694002
 0.8657499999999999 212.5 -1470489.0186345018
 0.8816666666666666 212.5 -1385093.8570277258
 0.8975833333333333 212.5 -1304626.7813980551
 0.9135 212.5 -1228742.431377462
 0.9294166666666667 212.5 -1157124.1815687092
 0.9453333333333332 212.5 -1089481.3886596435
 0.9612499999999999 212.5 -1025546.9340996337
 0.9771666666666666 212.5 -965075.0276366016
 0.9930833333333333 212.5 -907839.2413584832
 1.009 212.5 -853630.747665694
 1.0249166666666665 212.5 -802256.7378928857
 1.0408333333333333 212.5 -753539.0011626962
 1.05675 212.5 -707312.6455473236
 1.0726666666666667 212.5 -663424.9457849192
 1.0885833333333332 212.5 -621734.3036897022
 1.1044999999999998 212.5 -582109.3090446505
 1.1204166666666666 212.5 -544427.8902058781
 1.1363333333333334 212.5 -508576.5449062383
 1.15225 212.5 -474449.6428464311
 1.1681666666666666 212.5 -441948.79262582236
 1.1840833333333332 212.5 -410982.26641020854

 0.245 225.0 -5090353.891529508
 0.2609166666666667 225.0 -1.2227228885872394E7
 0.2768333333333333 225.0 -1.4521891567265138E7
 0.29275 225.0 -1.4946818910573356E7
 0.30866666666666664 225.0 -1.457205948321671E7
 0.32458333333333333 225.0 -1.3850861546993485E7
 0.3405 225.0 -1.299383451837292E7
 0.35641666666666666 225.0 -1.2103822664263342E7
 0.3723333333333333 225.0 -1.1231799131382963E7
 0.38825 225.0 -1.0402393822292715E7
 0.4041666666666667 225.0 -9626401.406574767
 0.4200833333333333 225.0 -8907234.571148518
 0.436 225.0 -8244380.994393398
 0.45191666666666663 225.0 -7635304.199929378
 0.4678333333333333 225.0 -7076505.196037921
 0.48375 225.0 -6564118.156727276
 0.49966666666666665 225.0 -6094241.701294554
 0.5155833333333333 225.0 -5663117.890150564
 0.5315 225.0 -5267222.812766701
 0.5474166666666667 225.0 -4903305.850522707
 0.5633333333333332 225.0 -4568399.447365008
 0.57925 225.0 -4259812.362554151
 0.5951666666666666 225.0 -3975114.1472412366
 0.6110833333333333 225.0 -3712115.454856365
 0.627 225.0 -3468846.902540913
 0.6429166666666666 225.0 -3243538.049914851
 0.6588333333333334 225.0 -3034597.360194199
 0.67475 225.0 -2840593.5826465045
 0.6906666666666667 225.0 -2660238.739029153
 0.7065833333333333 225.0 -2492372.745356644
 0.7224999999999999 225.0 -2335949.614126255
 0.7384166666666666 225.0 -2190025.136104851
 0.7543333333333333 225.0 -2053745.9193542632
 0.77025 225.0 -1926339.656557791
 0.7861666666666667 225.0 -1807106.493755531
 0.8020833333333333 225.0 -1695411.3804509407
 0.818 225.0 -1590677.2903234796
 0.8339166666666666 225.0 -1492379.21200837
 0.8498333333333333 225.0 -1400038.8197092935
 0.8657499999999999 225.0 -1313219.7432922693
 0.8816666666666666 225.0 -1231523.3667019089
 0.8975833333333333 225.0 -1154585.0919245016
 0.9135 225.0 -1082071.013263625
 0.9294166666666667 225.0 -1013674.9534136807
 0.9453333333333332 225.0 -949115.8187639848
 0.9612499999999999 225.0 -888135.2366044396
 0.9771666666666666 225.0 -830495.4415020798
 0.9930833333333333 225.0 -775977.3821447827
 1.009 225.0 -724379.0234694951
 1.0249166666666665 225.0 -675513.8219680726
 1.0408333333333333 225.0 -629209.3547492973
 1.05675 225.0 -585306.0852799034
 1.0726666666666667 225.0 -543656.2507743179
 1.0885833333333332 225.0 -504122.8579905913
 1.1044999999999998 225.0 -466578.77575239865
 1.1204166666666666 225.0 -430905.9138833706
 1.1363333333333334 225.0 -396994.47943597124
 1.15225 225.0 -364742.30214481056
 1.1681666666666666 225.0 -334054.2219530612
 1.1840833333333332 225.0 -304841.53226711974

 0.245 237.5 -2498355.121166408
 0.2609166666666667 237.5 -1.037176671044667E7
 0.2768333333333333 237.5 -1.3077005108405303E7
 0.29275 237.5 -1.3763726526428368E7
 0.30866666666666664 237.5 -1.3570446040160183E7
 0.32458333333333333 237.5 -1.298245605259055E7
 0.3405 237.5 -1.2227364460994666E7
 0.35641666666666666 237.5 -1.1417871172818644E7
 0.3723333333333333 237.5 -1.0611057288416361E7
 0.38825 237.5 -9835539.69425724
 0.4041666666666667 237.5 -9104826.162782514
 0.4200833333333333 237.5 -8424239.741439614
 0.436 237.5 -7794652.168996504
 0.45191666666666663 237.5 -7214554.293828697
 0.4678333333333333 237.5 -6681225.689587026
 0.48375 237.5 -6191401.332594797
 0.49966666666666665 237.5 -5741650.875741584
 0.5155833333333333 237.5 -5328590.885657727
 0.5315 237.5 -4948998.951925665
 0.5474166666666667 237.5 -4599869.91296637
 0.5633333333333332 237.5 -4278438.070110444
 0.57925 237.5 -3982179.709306551
 0.5951666666666666 237.5 -3708804.5784840854
 0.6110833333333333 237.5 -3456241.552721573
 0.627 237.5 -3222621.638932379
 0.6429166666666666 237.5 -3006260.1945326636
 0.6588333333333334 237.5 -2805639.4468336655
 0.67475 237.5 -2619391.913782847
 0.6906666666666667 237.5 -2446285.027965539
 0.7065833333333333 237.5 -2285207.084208449
 0.7224999999999999 237.5 -2135154.5230160877
 0.7384166666666666 237.5 -1995220.500029427
 0.7543333333333333 237.5 -1864584.6584311412
 0.77025 237.5 -1742504.005767357
 0.7861666666666667 237.5 -1628304.7920398288
 0.8020833333333333 237.5 -1521375.2877138928
 0.818 237.5 -1421159.3656797614
 0.8339166666666666 237.5 -1327150.7984343441
 0.8498333333333333 237.5 -1238888.1897245855
 0.8657499999999999 237.5 -1155950.4679500367
 0.8816666666666666 237.5 -1077952.876376092
 0.8975833333333333 237.5 -1004543.4024509476
 0.9135 237.5 -935399.5951497876
 0.9294166666666667 237.5 -870225.7252586517
 0.9453333333333332 237.5 -808750.2488683257
 0.9612499999999999 237.5 -750723.5391092454
 0.9771666666666666 237.5 -695915.8553675576
 0.9930833333333333 237.5 -644115.5229310822
 1.009 237.5 -595127.2992732963
 1.0249166666666665 237.5 -548770.9060432594
 1.0408333333333333 237.5 -504879.70833589835
 1.05675 237.5 -463299.52501248335
 1.0726666666666667 237.5 -423887.5557637159
 1.0885833333333332 237.5 -386511.4122914807
 1.1044999999999998 237.5 -351048.24246014655
 1.1204166666666666 237.5 -317383.93756086286
 1.1363333333333334 237.5 -285412.4139657039
 1.15225 237.5 -255034.96144318976
 1.1681666666666666 237.5 -226159.6512803
 1.1840833333333332 237.5 -198700.7981240307

 0.245 250.0 93643.64919669926
 0.2609166666666667 250.0 -8516304.535020933
 0.2768333333333333 250.0 -1.1632118649545461E7
 0.29275 250.0 -1.2580634142283376E7
 0.30866666666666664 250.0 -1.2568832597103652E7
 0.32458333333333333 250.0 -1.2114050558187615E7
 0.3405 250.0 -1.146089440361641E7
 0.35641666666666666 250.0 -1.0731919681373945E7
 0.3723333333333333 250.0 -9990315.44544976
 0.38825 250.0 -9268685.566221766
 0.4041666666666667 250.0 -8583250.91899026
 0.4200833333333333 250.0 -7941244.91173071
 0.436 250.0 -7344923.343599608
 0.45191666666666663 250.0 -6793804.387728015
 0.4678333333333333 250.0 -6285946.18313613
 0.48375 250.0 -5818684.508462316
 0.49966666666666665 250.0 -5389060.050188613
 0.5155833333333333 250.0 -4994063.881164889
 0.5315 250.0 -4630775.091084629
 0.5474166666666667 250.0 -4296433.975410032
 0.5633333333333332 250.0 -3988476.6928558806
 0.57925 250.0 -3704547.0560589507
 0.5951666666666666 250.0 -3442495.009726934
 0.6110833333333333 250.0 -3200367.650586782
 0.627 250.0 -2976396.375323845
 0.6429166666666666 250.0 -2768982.3391504763
 0.6588333333333334 250.0 -2576681.533473132
 0.67475 250.0 -2398190.2449191893
 0.6906666666666667 250.0 -2232331.316901925
 0.7065833333333333 250.0 -2078041.4230602533
 0.7224999999999999 250.0 -1934359.4319059202
 0.7384166666666666 250.0 -1800415.8639540025
 0.7543333333333333 250.0 -1675423.3975080182
 0.77025 250.0 -1558668.3549769227
 0.7861666666666667 250.0 -1449503.0903241262
 0.8020833333333333 250.0 -1347339.1949768444
 0.818 250.0 -1251641.4410360423
 0.8339166666666666 250.0 -1161922.3848603177
 0.8498333333333333 250.0 -1077737.5597398765
 0.8657499999999999 250.0 -998681.1926078037
 0.8816666666666666 250.0 -924382.3860502746
 0.8975833333333333 250.0 -854501.7129773931
 0.9135 250.0 -788728.1770359501
 0.9294166666666667 250.0 -726776.4971036226
 0.9453333333333332 250.0 -668384.6789726666
 0.9612499999999999 250.0 -613311.8416140508
 0.9771666666666666 250.0 -561336.2692330354
 0.9930833333333333 250.0 -512253.6637173812
 1.009 250.0 -465875.57507709693
 1.0249166666666665 250.0 -422027.9901184458
 1.0408333333333333 250.0 -380550.06192249944
 1.05675 250.0 -341292.96474506287
 1.0726666666666667 250.0 -304118.86075311434
 1.0885833333333332 250.0 -268899.96659236914
 1.1044999999999998 250.0 -235517.70916789444
 1.1204166666666666 250.0 -203861.9612383549
 1.1363333333333334 250.0 -173830.34849543637
 1.15225 250.0 -145327.62074156897
 1.1681666666666666 250.0 -118265.08060753858
 1.1840833333333332 250.0 -92560.06398094166

 0.245 262.5 2685642.419559799
 0.2609166666666667 262.5 -6660842.359595209
 0.2768333333333333 262.5 -1.0187232190685626E7
 0.29275 262.5 -1.1397541758138388E7
 0.30866666666666664 262.5 -1.1567219154047124E7
 0.32458333333333333 262.5 -1.1245645063784681E7
 0.3405 262.5 -1.0694424346238155E7
 0.35641666666666666 262.5 -1.0045968189929247E7
 0.3723333333333333 262.5 -9369573.60248316
 0.38825 262.5 -8701831.438186292
 0.4041666666666667 262.5 -8061675.675198007
 0.4200833333333333 262.5 -7458250.082021806
 0.436 262.5 -6895194.518202713
 0.45191666666666663 262.5 -6373054.481627334
 0.4678333333333333 262.5 -5890666.6766852345
 0.48375 262.5 -5445967.684329838
 0.49966666666666665 262.5 -5036469.224635644
 0.5155833333333333 262.5 -4659536.876672053
 0.5315 262.5 -4312551.230243593
 0.5474166666666667 262.5 -3992998.0378536945
 0.5633333333333332 262.5 -3698515.315601317
 0.57925 262.5 -3426914.4028113503
 0.5951666666666666 262.5 -3176185.440969784
 0.6110833333333333 262.5 -2944493.748451991
 0.627 262.5 -2730171.111715311
 0.6429166666666666 262.5 -2531704.48376829
 0.6588333333333334 262.5 -2347723.620112599
 0.67475 262.5 -2176988.5760555314
 0.6906666666666667 262.5 -2018377.6058383118
 0.7065833333333333 262.5 -1870875.761912058
 0.7224999999999999 262.5 -1733564.3407957535
 0.7384166666666666 262.5 -1605611.2278785785
 0.7543333333333333 262.5 -1486262.1365848961
 0.77025 262.5 -1374832.7041864889
 0.7861666666666667 262.5 -1270701.388608424
 0.8020833333333333 262.5 -1173303.102239796
 0.818 262.5 -1082123.5163923237
 0.8339166666666666 262.5 -996693.9712862917
 0.8498333333333333 262.5 -916586.9297551685
 0.8657499999999999 262.5 -841411.9172655712
 0.8816666666666666 262.5 -770811.8957244577
 0.8975833333333333 262.5 -704460.0235038395
 0.9135 262.5 -642056.7589221131
 0.9294166666666667 262.5 -583327.2689485941
 0.9453333333333332 262.5 -528019.109077008
 0.9612499999999999 262.5 -475900.14411885664
 0.9771666666666666 262.5 -426756.68309851317
 0.9930833333333333 262.5 -380391.8045036807
 1.009 262.5 -336623.85088089807
 1.0249166666666665 262.5 -295285.0741936327
 1.0408333333333333 262.5 -256220.41550910054
 1.05675 262.5 -219286.40447764285
 1.0726666666666667 262.5 -184350.1657425128
 1.0885833333333332 262.5 -151288.5208932585
 1.1044999999999998 262.5 -119987.17587564234
 1.1204166666666666 262.5 -90339.98491584742
 1.1363333333333334 262.5 -62248.28302516928
 1.15225 262.5 -35620.28003994841
 1.1681666666666666 262.5 -10370.509934776928
 1.1840833333333332 262.5 13580.670162147377

 0.245 275.0 5277641.189922899
 0.2609166666666667 275.0 -4805380.184169479
 0.2768333333333333 275.0 -8742345.731825788
 0.29275 275.0 -1.02144493739934E7
 0.30866666666666664 275.0 -1.0565605710990597E7
 0.32458333333333333 275.0 -1.0377239569381747E7
 0.3405 275.0 -9927954.2888599
 0.35641666666666666 275.0 -9360016.69848455
 0.3723333333333333 275.0 -8748831.75951656
 0.38825 275.0 -8134977.310150817
 0.4041666666666667 275.0 -7540100.431405755
 0.4200833333333333 275.0 -6975255.252312902
 0.436 275.0 -6445465.692805819
 0.45191666666666663 275.0 -5952304.575526653
 0.4678333333333333 275.0 -5495387.170234339
 0.48375 275.0 -5073250.860197359
 0.49966666666666665 275.0 -4683878.399082674
 0.5155833333333333 275.0 -4325009.872179216
