 gibbs volume pressure temperature
 -3.135107067852044E8 23.34626859174476 134770.8495269488 382.57
 -3.1354233087731284E8 23.584696689852255 133423.1410316793 382.57
 -3.13574279562998E8 23.827990176023373 132075.43253640982 382.57
 -3.136065595000975E8 24.076299526483027 130727.72404114033 382.57
 -3.136391775534358E8 24.329781487298472 129380.01554587085 382.57
 -3.1367214080349493E8 24.5885994043711 128032.30705060135 382.57
 -3.137054565555423E8 24.85292357449136 126684.59855533186 382.57
 -3.137391323492485E8 25.12293161904256 125336.89006006237 382.57
 -3.137731759688237E8 25.39880888207648 123989.18156479289 382.57
 -3.1380759545370835E8 25.680748854635873 122641.4730695234 382.57

 -3.1408314803135663E8 18.94017292664179 168630.0552440359 389.18425
 -3.141741032460739E8 19.49446675328852 163896.4261770577 389.18425
 -3.1426775917856866E8 20.081726177428198 159162.7971100795 389.18425
 -3.1436427891033703E8 20.704982635937956 154429.16804310132 389.18425
 -3.144638407575789E8 21.367651002542523 149695.53897612312 389.18425
 -3.1456664022993696E8 22.073592192115346 144961.90990914492 389.18425
 -3.146728923145162E8 22.82718844482738 140228.2808421667 389.18425
 -3.1478283415223885E8 23.63343439101771 135494.6517751885 389.18425
 -3.148967281902924E8 24.4980478956885 130761.02270821031 389.18425
 -3.150148659160625E8 25.427605883127367 126027.39364123212 389.18425

 -3.146647952506501E8 15.491590995235347 209155.57404085464 395.79850000000005
 -3.1480389534769034E8 16.181658941973854 200369.39309419456 395.79850000000005
 -3.1494933040996575E8 16.93500865531088 191583.2121475345 395.79850000000005
 -3.1510169532955104E8 17.760765141168307 182797.03120087442 395.79850000000005
 -3.1526167295851225E8 18.669896369617835 174010.85025421437 395.79850000000005
 -3.154300523527302E8 19.67570329300782 165224.6693075543 395.79850000000005
 -3.1560775200558835E8 20.794474991788707 156438.4883608942 395.79850000000005
 -3.157958498045074E8 22.04637773052403 147652.30741423415 395.79850000000005
 -3.1599562218886495E8 23.45668152199696 138866.12646757407 395.79850000000005
 -3.1620859612409735E8 25.05748377705017 130079.945520914 395.79850000000005

 -3.15255510001621E8 12.768320041073707 257283.8416131906 402.4127500000001
 -3.1543399305166745E8 13.494237798808395 243684.83390929693 402.4127500000001
 -3.1562291487229615E8 14.305941560424666 230085.82620540325 402.4127500000001
 -3.158235477750541E8 15.219597866902562 216486.8185015096 402.4127500000001
 -3.160374119338921E8 16.25570765166763 202887.81079761594 402.4127500000001
 -3.162663442656548E8 17.440663211631158 189288.80309372226 402.4127500000001
 -3.1651259303609526E8 18.809028268417297 175689.7953898286 402.4127500000001
 -3.167789506584434E8 20.406965777859853 162090.78768593492 402.4127500000001
 -3.170689448244575E8 22.297549270335047 148491.77998204128 402.4127500000001
 -3.1738712170250756E8 24.569286918813074 134892.77227814757 402.4127500000001

 -3.1585515914040667E8 10.59963097431508 314024.43467056897 409.0270000000001
 -3.160661289325467E8 11.308023370861632 294751.3676609375 409.0270000000001
 -3.16291675188777E8 12.115500362623205 275478.30065130594 409.0270000000001
 -3.165339133137081E8 13.044423193481908 256205.23364167445 409.0270000000001
 -3.167954556813975E8 14.124428936933269 236932.16663204296 409.0270000000001
 -3.170795806303261E8 15.395651761706114 217659.09962241145 409.0270000000001
 -3.173904800222591E8 16.91382185985519 198386.03261277993 409.0270000000001
 -3.177336337277256E8 18.758656330265794 179112.96560314845 409.0270000000001
 -3.1811639814644545E8 21.04832056375754 159839.89859351693 409.0270000000001
 -3.185489747310324E8 23.96578639960812 140566.83158388542 409.0270000000001

 -3.164636145291151E8 8.858763304147823 380459.6707848715 415.6412500000001
 -3.167016093284889E8 9.523060419369477 354543.08016380976 415.6412500000001
 -3.1695812781262076E8 10.29208253273102 328626.48954274796 415.6412500000001
 -3.17236214950768E8 11.192728371814209 302709.8989216862 415.6412500000001
 -3.1753973473108155E8 12.261970934442735 276793.3083006245 415.6412500000001
 -3.178736930687721E8 13.552061055435306 250876.71767956272 415.6412500000001
 -3.182447374272654E8 15.139327843011877 224960.12705850095 415.6412500000001
 -3.186619636247782E8 17.139854313805312 199043.5364374392 415.6412500000001
 -3.191382886611788E8 19.739232604445654 173126.94581637744 415.6412500000001
 -3.19692945052585E8 23.253749864886622 147210.35519531567 415.6412500000001

 -3.170807527750238E8 7.450724571466847 457743.8829811293 422.25550000000015
 -3.173414146359054E8 8.059585640072207 424098.87114044174 422.25550000000015
 -3.176242555181385E8 8.773306520687084 390453.8592997542 422.25550000000015
 -3.179332748286971E8 9.621551163168661 356808.84745906666 422.25550000000015
 -3.182736627641696E8 10.646336908246637 323163.8356183792 422.25550000000015
 -3.186523256379319E8 11.909212432178144 289518.8237776916 422.25550000000015
 -3.190787372208968E8 13.504098686689334 255873.8119370041 422.25550000000015
 -3.195663937402611E8 15.581794400175381 222228.80009631655 422.25550000000015
 -3.201354723837864E8 18.400713564735817 188583.788255629 422.25550000000015
 -3.2081812922109044E8 22.443728906126204 154938.77641494147 422.25550000000015

 -3.177064549978734E8 6.303697490285353 547102.429619836 428.8697500000002
 -3.179862769553714E8 6.85423956795793 504521.56311527785 428.8697500000002
 -3.182916091274879E8 7.5061879860173795 461940.6966107196 428.8697500000002
 -3.1862738830799675E8 8.290433928626527 419359.8301061614 428.8697500000002
 -3.190001408762056E8 9.251832944113783 376778.9636016032 428.8697500000002
 -3.194187481608125E8 10.458101088189087 334198.097097045 428.8697500000002
 -3.1989573628685004E8 12.016504958124095 291617.2305924868 428.8697500000002
 -3.2044959132788765E8 14.107673952031654 249036.36408792855 428.8697500000002
 -3.2110926602767044E8 17.061254629098297 206455.49758337036 428.8697500000002
 -3.2192396240882504E8 21.549512363645142 163874.63107881218 428.8697500000002

 -3.1834060662266445E8 5.362927353315142 649830.5006913927 435.4840000000002
 -3.18636739506147E8 5.856781585944695 596976.8270796788 435.4840000000002
 -3.1896139448681194E8 6.446466315196479 544123.153467965 435.4840000000002
 -3.193204031876088E8 7.162913758605371 491269.47985625104 435.4840000000002
 -3.197215939921159E8 8.051972324984112 438415.8062445372 435.4840000000002
 -3.201758224233171E8 9.184630333132901 385562.1326328233 435.4840000000002
 -3.206987659657972E8 10.67698449777086 332708.4590211094 435.4840000000002
 -3.213142844519391E8 12.732836032707215 279854.7854093955 435.4840000000002
 -3.220613381454389E8 15.745793789202137 227001.11179768166 435.4840000000002
 -3.230102305139687E8 20.587306949086884 174147.4381859678 435.4840000000002

 -3.1898309719544375E8 4.5863322206781785 767291.780486338 442.09825000000023
 -3.192932017933E8 5.027365213650317 702691.9788951295 442.09825000000023
 -3.196345442864316E8 5.55756328047406 638092.1773039212 442.09825000000023
 -3.200137950956224E8 6.207060983328707 573492.3757127128 442.09825000000023
 -3.2044002329121685E8 7.021294119266947 508892.5741215043 442.09825000000023
 -3.209260051344673E8 8.072123661333832 444292.77253029594 442.09825000000023
 -3.214905679664899E8 9.480315259274123 379692.97093908757 442.09825000000023
 -3.221631406147355E8 11.465670966297102 315093.1693478791 442.09825000000023
 -3.229935943635667E8 14.474731871750224 250493.36775667075 442.09825000000023
 -3.240770620646088E8 19.574748089241105 185893.56616546237 442.09825000000023

 -3.1963382022036487E8 3.941321561434042 900917.0239411037 448.71250000000026
 -3.1995595383877546E8 4.334337247422536 822954.6980044188 448.71250000000026
 -3.20311776055811E8 4.809450227903841 744992.3720677338 448.71250000000026
 -3.207087347084706E8 5.395451438282487 667030.0461310488 448.71250000000026
